product_id,review_date,user_id,review_title,review_text,rating
B00HZYDCUE,"on June 20, 2014",AVR3F6VQYIMZW,Diet Coke gone mini,There really isn't much to say about Diet Coke mini cans. It's the same diet Coke you've been drinking for years but now in a smaller can. Perfect for those on diet who crave a soda but don't want to drink too much,4
B00HZYDCUE,"on June 20, 2014",A32QWD5DEY4LDU,Smart--Not a Gimmick,"I really love this product and think it's ingenious.  Oddly enough, I chose this product thinking it nothing more than a gimmick.  Now, I must admit that I love Diet Coke and won't drink Diet Pepsi.  Clearly, this product is not meant for those who don't like Diet Coke.  It's a stroke of genius, though, because it's a perfect size.  I often don't want to drink an entire can and end up throwing part of it away.  This reduces the Diet Coke and aluminum waste that goes with disposal of non-empty cans.  The mini-can also fits perfectly in the refrigerator--especially in small places in between larger products.  It also fits well in mini-fridges and coolers and is the perfect size for parties and tailgating.  Needless to say, I think this is a great product and highly recommend Coke lovers try it.  They won't be disappointed.",5
B00HZYDCUE,"on June 19, 2014",A3HLTHHLPKLRQA,The Best Sugar-Free Cola Out There.,"Coke Zero doesn't taste exactly like regular Coca Cola, but, it's the closest thing on the market by any bottler. Pepsi Max is okay, but, if you want a Sugar-Free cola that tastes like the real thing, this is your best choice. These small cans are great if you just want to refresh your taste buds and, in a glass of ice, you get one full glass worth.",5
B00HZYDCUE,"on June 19, 2014",A2NFJY03KTZK5T,Perfect size for a rum & coke!,"Received an 8pk of Coca-Cola Zero mini-cans from Amazon Vine for review. I prefer Cherry Coke, but was curious to try regular Coke Zero.<br /><br />The 8pk came with two loose cans. Not sure how they got out of the plastic yoke, but none of the cans were dented so no harm done.<br /><br />I was concerned that the mini-cans would not be large enough for an adult, but it turned out fine. The cans are one serving and fit perfectly in a normal beverage glass. It's also perfect for making a rum & coke, as it's just the right size.<br /><br />Final verdict:  I enjoyed the taste of Coke Zero, but still prefer Cherry Coke. The size surprised me by being a perfect size! My local grocery store doesn't carry these mini-cans, but so long as they didn't charge more for them, I'd buy it!",4
B00HZYDCUE,"on June 19, 2014",A3CMDR34KFLGFX,Coke always tastes good!,"These were a VINE product so  I chose them, but I don't have an issue with Coke.  These drinks were delivered in the mail so they arrived flat, but they still taste good.  I prefer PEPSI though.",5
B00HZYDCUE,"on June 19, 2014",AN9J46667D80O,For when 12 oz is just WAY too much,"These are cans of Diet Coke. If you like Diet Coke, you'll like these. If you really like Diet Coke, you might not, since they're very small. Seriously, 7.5oz...someone's going for the energy drink market, I suspect. I'd never actually buy this small of a quantity, but if you like having a limited supply of something you enjoy, these are just for you!",5
B00HZYDCUE,"on June 19, 2014",ACREHLVRC4H5B,convenient!,"I've never liked Diet Coke much, so I was pleasantly surprised to enjoy Coke Zero.  I won't review Coke Zero here,  but mostly wanted to write that these small 7.5 oz cans are a great option.  My wife rarely drinks a full can of soda and this is the perfect size.  Enjoy!",5
B00HZYDCUE,"on June 19, 2014",A3CMW1N1WOYZT6,Perfect size,"I like this size far better than the typical can, where I end up throwing out the last bit of can. Perfect serving, easy to carry.",4
B00HZYDCUE,"on June 19, 2014",A1S1YWNZEJPVAB,A product you love,"An old product in a new, convenient size that's perfect when you need quick refreshment.  Great for taking to the beach or pool or any outdoor activity.  The size is great for children who want their own container of soft drink,",5
B00HZYDCUE,"on June 18, 2014",AVR3F6VQYIMZW,Same great taste in a smaller size,"The Coca-Cola mini cans are the same great Coke we have been drinking for years but now in convenient smaller cans. These cans are perfect to go along with a snack, or for quenching your thirst or perfect for when you want yo my want to cut back on your soda intake.",5
B00HZYDCUE,"on June 18, 2014",A3A15L96IYUO6V,Same great taste but the price is unacceptable,"Originally I planned on giving the small cans of Coke Zero a pretty high rating; the cans were cute, convenient and calorie conscious (and taste like Coke Zero from any other packaging type). Also, for some time I have been trying to cut my soda consumption. Having decided that maybe &#34;less is more &#34;, I went to the store thinking I would buy more...Sticker shock!  I knew the small size would not be a bargain, but the price difference per ounce when compared to standard 12 ounce cans was enough to make me reconsider the purchase. I am still reconsidering.  Perhaps the 7.5 ounce cans occasionally go on sale, but it better really be a good one.<br /><br />If price is not a concern and space and weight reduction is more important than economy  this is a good product.  One quick reminder about diet drinks.  Look carefully at the sell by date, since usually it is only about three or four months. After the expiration date the flavor declines rapidly.",2
B00HZYDCUE,"on June 18, 2014",A3U5CZ3PV82JXD,Perfect for some occasions,"Coca-cola is my preferred soda pop drink (or like we say here in Illinois, ""pop"")and I love these little Coke cans. The smaller 7.5 ounce cans are perfect if you are just a little thirsty, mixing drinks, or on a diet that limits calorie intake. It's because the Coke stays cold and doesn't go flat before you are done with the can.<br /><br />Great idea for all those Coca-Cola addicts out there.",4
B00HZYDCUE,"on June 18, 2014",ADJ0G262H54GP,Best idea in ages,"The size is perfect. The soda is cold, and bubbly and none is waisted.  I would never finish a large can as the soda would be flat and warm by the time I got to the bottom. With the small can I am done, might think about having more but I know a small can is better for me.",5
B00HZYDCUE,"on June 18, 2014",A96K1ZGW56S2I,Love These Coke Zero Babies,"I actually prefer Coke Zero to regular Coke and Coke Zero tastes much, much better than Diet Coke. These MINI-CANS OF COKE ZERO (7.5 FL OZ EACH) are perfect for those times when you want a Coke Zero, but you dont want a full 12 oz. can. The only real negative about these MINI-CANS OF COKE ZERO is the price. You can often find 12-packs of Coke Zero on sale for less than the price of these 8 MINI-CANS OF COKE ZERO. I realize that seems to be the way of the world (you end up paying more for less), but its still something to take into consideration. Therefore, except for the price, these MINI-CANS OF COKE ZERO are great little thirst quenchers.",5
B00HZYDCUE,"on June 18, 2014",A2H1W8V6R9TJ9E,Perfect size for me,"I'm the type of person who frequently leaves half empty cans of soda, since the standard can is a large portion than I normally want to consume.  These cans are the perfect size for me. I can finish one without a problem.  If I happen to want another, the soda in the second can is cold and bubbly, instead of the warm, flat soda that is usually left in the second half of a standard-size can.<br /><br />The only question is whether the price makes sense based on your drinking habits. If you regularly tend to throw away a portion of the soda in the standard-sized cans, these smaller sizes may make sense, even at a higher cost.",5
B00HZYDCUE,"on June 17, 2014",A19PPFERQ3JFDS,"It's friggin Coca-Cola Zero, it's amazing","I generally avoid sodas but Coke Zero is my #1 secret stash item. These 7.5 oz cans can be hidden friggin anywhere. As long as I have ice, I have one of my great hidden comforts. While the flavor isn't too far of a stretch from Diet Coke, to me it's just a bit better, and that's all it takes for me to make this my stash soda of choice.",5
B00HZYDCUE,"on June 16, 2014",A1N6AY0XTAPBM2,Sometimes a mini-can is all you need,"One thing that drives me crazy is cleaning up after a party or family gathering and picking up half-empty cans of pop sitting around. These mini-cans are perfect for things like that, especially if you have kids. With the mini-cans, you've at least got a chance of the kids finishing their drinks before abandoning the can and wandering off. These little cans are also great for making mixed drinks.<br /><br />I love Coke Zero. It's much, much better than Diet Coke. I usually buy it in the 12 pack of cans and the Coke Zero in mini-cans tastes just the same as in the bigger cans. I would definitely consider buying mini-cans for a party or family picnic.",5
B00HZYDCUE,"on June 16, 2014",AV67P142JTRAH,Yum!,"I'm not a huge fan of diet drinks. I'd usually rather have the sugar and calories than sacrifice good taste. Coke Zero is kind of amazing. Granted, it's not the real deal taste of classic Coke, but it's pretty darn tasty. Add a wedge of lime and you're in heaven.",5
B00HZYDCUE,"on June 13, 2014",A8EBWQZIDKF78,"Not horrible, but I'll stick with my caffeine-free Diet Coke","To tell the truth, it's been so long since I've had a 'real' Coke, that I can't say this Coca-Cola Zero tastes like the original Coke.  And, let's face it, since Coke changed their formula several years ago, there's been something missing about the taste anyway.  I know I'll get a lot of dislikes for that opinion but, there you have it.",3
B00HZYDCUE,"on June 13, 2014",A2V026TK7H80V3,Mini-Can for those Small Cravings,"I love Diet Coke. Sometime during my journey to adulthood, I realized regular Coke had become too sweet for me and I found myself enjoying the taste of Diet Coke more. I'm the only one in my apartment who drinks Diet Coke and I used to buy 2L bottles but found it was hard to get through a bottle by myself before it lost all or a noticeable amount of carbonation.<br /><br />I find myself drinking less and less but I still have cravings and just want a little taste now and then. These mini-can sizes are perfect for that. Every time I have a little craving, this 7.5 Oz amount really satiates it.",5
B00HZYDCUE,"on June 12, 2014",A2X21SAHSWUK0G,I Like It,"I think the taste is just fine with me add to that the fact it's only one callorie, I'm sold. Never careed for Diet Coke, so this beats it by a mile. Very good drink!",4
B00HZYDCUE,"on June 12, 2014",A1QVFHPY8418HC,It's Coke Zero,"I like Coke Zero, and although not as much as Diet Coke, as far as stars I give it five for taste. I think it's a bit pricey, though, so that is the reason for deducting a star. As one reviewer said, you pay more to get less, just like you pay more for a salt-free version of a product. Actually I can understand that most of the cost of the product is in the packaging so you really do not save much in materials cost by making it 7.5 oz instead of 12 oz.<br /><br />Personally, I prefer the standard 12 oz can. This one is too small. I can see the utility for those who would rather have a smaller portion, or for serving to kids when you don't want them to drink too much (I realize this is not the most healthy drink out there). It's also good if you want to take it somewhere and have limited storage space although if you take it and have no ice pack the prospect of drinking lukewarm or warm soda doesn't appeal to me at all.<br /><br />One thing about Diet Coke - it doesn't taste like the real thing. It has a sweeter taste to it and is missing a certain something that makes the taste less complex.  Coke Zero is very close to the real thing - it has the same character so if you want real Coca Cola but without the calories, I'd say that this is what you ought to buy.  And whether it be Coca Cola, Diet Coke or Coke Zero, they're all better than Pepsi.  And miles above Diet Pepsi.  Diet Pepsi is blecchhhhh!!!!",4
B00HZYDCUE,"on June 12, 2014",A1QVFHPY8418HC,It's Diet Coke,"I like Diet Coke so as far as stars, I give it five for taste. I think it's a bit pricey, though, so that is the reason for deducting a star. As one reviewer said, you pay more to get less, just like you pay more for a salt-free version of a product.  Actually I can understand that most of the cost of the product is in the packaging so you really do not save much in materials cost by making it 7.5 oz instead of 12 oz.<br /><br />Personally, I prefer the standard 12 oz can. This one is too small.  I can see the utility for those who would rather have a smaller portion, or for serving to kids when you don't want them to drink too much (I realize this is not the most healthy drink out there).  It's also good if you want to take it somewhere and have limited storage space although if you take it and have no ice pack the prospect of drinking lukewarm or warm soda doesn't appeal to me at all.<br /><br />One last thing, someone mentioned that this tastes more like the original Coke than does Coke Zero and I have to disagree. The latter tastes more like the original Coke to my tastebuds.  I guess you'll have to try it yourself and see what you think.",4
B00HZYDCUE,"on June 12, 2014",A3CJ7MHAS9IMAM,"Good taste, close as any I have tried to full sugar soda","The small cans are what got my attention. I drink way too much soda so the less-than-12-ounce size works for me. The taste is surprisingly close to regular Coke - very similar to Pepsi Max. I did a side by side taste test and liked Coke Zero as much as regular Coke. However, I think Pepsi Max's taste is a little better - less ginger. Last point, buying it from Amazon may not be the best option. One can came out of the box crushed (but not leaking). My wife says that I can't drink it because of the damage - something bad could have leached out of the can and into the beverage. I don't know if she is right but I won't contest her judgement.<br /><br />Like Coke? Need to cut down on sugar? Give Coke Zero a try.<br /><br />Recommended",4
B00HZYDCUE,"on June 11, 2014",AWCJ12KBO5VII,Not expected,"I have never been a fan of Coca-Cola. Not regular, diet, decaf or new formula when it was available. That said I was surprised when I had the opportunity to try Coke Zero and found that I really liked it. It tasted fresh & didn't leave the aftertaste that other Coke cola products seem to have. All in all very refreshing and recommended.",4
B00HZYDCUE,"on June 10, 2014",A2VYSDQ4Q7B2TC,It's Coke Zero. In a cup size,"Well technically .5 ounces less than a cup. I like this size because it's perfect for someone who likes soda but can't stand to drink too  much of it b/c of how sweet it is. Taste-wise, it tastes just like Coke Zero. Coke Zero, if you've never had it, is the diet version of Coke, closer in taste to the real thing than Diet Coke. Though you can still taste the artificial sweetener that makes the drink &#34;sugar-free,&#34; in my opinion Coke Zero is much more palatable than Diet C. And at such a small size, I don't have to worry about the soda losing its fizz or getting warm before I can finish it. I prefer this over 12oz cans.",4
B00HZYDCUE,"on June 10, 2014",A2BE3MTUT0YBF0,Coca Cola in Small Cans,"The eight pack of 7.5 ounce cans of Coca-Cola strike me as a little bit silly, I mean its Coca-Cola in tiny cans. But the more I thought about it, having the Coca-Cola in smaller cans provides the consumer with a brief jolt of caffeine that we often need during the course of a day and as an extra bonus at ninety calories it will not wreck a diet if you dont slam all six of them in a sitting. As an added bonus for people with a disability like me, it is not a struggle to remove the cans from the plastic rings they are packaged in.",4
B00HZYDCUE,"on June 9, 2014",A3MJYQFHRYLUUB,tiny refreshment,These tiny cans offer delicious refreshment ! The small size is perfect when you just want a small soda! Perfect for travel or  for sneaking into the movies!  My local movie house has long lines and slow service on Saturday nights. I can stash a few of these in my purse to save time and money !<br />These arrived in perfect condition !,5
B00HZYDCUE,"on June 9, 2014",A688RIZ2POWSQ,a little sweeter,These coke zero's are just about the right size for a mid day meal.  I usually drink diet coke but thought I would give these a try.  Coke Zero seems to be a little more syruppy than what I am used to with the D. Coke but these are a great alternative in the event that d. coke wouldn't be available.<br /><br />I would probably only buy them if the D.Coke weren't around.  The size is very handy though and I wish that d. coke would be available like these.,4
B00HZYDCUE,"on June 9, 2014",A12FPG5P7T0IMA,Like The 8oz Size,To me diet soda is diet soda.  After drinking Coke for a while I like to switch to pepsi and Diet Rite.  So I drink Coke regularly and knew what to expect.  I did like the 8 oz size.  I could load up a big glass with ice and then add the Coke and it came out just right.,4
B00HZYDCUE,"on June 8, 2014",A3MJYQFHRYLUUB,handy cans,"Coke Zero is my favorite diet soda and I love these tiny cans.<br /><br />* Great for times that you only want a little bit of soda...Less waste!<br />* Great for stashing in your purse/pocket to take along to the movies! My local theater does NOT have Coke Zero on tap, now I can bring along my favorite beverage...Saves money and time.<br /><br />I had no problems with these being shipped. They arrived in perfect condition!",5
B00HZYDCUE,"on June 8, 2014",A19YOYY7FLQMA6,A Mini Coke Can Be A Big Money Saver,"When a regular size can of Coke is too much and you end up throwing some of the can's contents out, a smaller can is just perfect- perfect size and perfect for not wasting any Coke or extra money.<br /><br />There isn't much to say about Coke itself- it's been a top selling delicious drink since it's invention in 1886. Size, however can be an issue. I know for saving space in your lunch box or bag, a smaller Coke can be perfect if you never drink an entire regular can. I prefer some Coke and some water, so a smaller can is perfect.<br /><br />The same goes for children. Some Coke is great, but water is essential too- especially for keeping an eye on health issues. So, a tiny can is also great for children too. I think this mini size is perfect when a regular size can is too much. No matter what the size, Coke is always a 5 Star product in our home.",5
B00HZYDCUE,"on June 5, 2014",A2M6B16568F7KH,"great soda, not for mail order",I love Coke Zero and loved the idea of the smaller cans BUT I discovered mail order is not the way to go with canned soda. Two cans arrived damaged (thankfully not enough to cause leakage) and I was nervous when opening tthose but thankfully they didn't 'explode'.  I don't think it's worth the risk to order online. I would rather stick with standard size cans if these aren't readily available in grocery stores.,3
B00HZYDCUE,"on June 5, 2014",A11L5M4MJP00UW,Nice to see Coke Zero in Small Cans,"Sometimes you just don't want a full can of soda and these small cans are great when you want the taste of a soda, but don't want the larger size.  I like the taste of Coke Zero much better than Diet Coke and it's nice that it is now available in the small size, as well as regular size.  These do have caffeine and since that can bother my sleep, I assume the smaller cans have less caffeine than the larger ones.  The only thing that does concern me a little is that these contain aspartame as the sweetener and there is some question about how safe that is.  With the exception of stevia, probably none of the artificial sweeteners are good for us, but if you are going to drink a diet or zero calorie soda anyway, this is one of the best tasting in my opinion.  If you never tried Coke Zero, try it, as I think you will like it.  There are not very many diet drinks that I like the taste of, but this is one that I do like.",5
B00HZYDCUE,"on June 5, 2014",AN0N05A9LIJEQ,"Small, but as good as ever.","These little cans (about fist-size) are interesting. I thing they'd be useful for kids, adults who want a smaller amount, or people who like their drinks really fizzy; it's gone so quickly I don't think it loses any fizz at all! I'm not a very big soft drink person, so these are just right for me when I want something different to drink.<br /><br />For me, they're MOST highly recommended!",5
B00HZYDCUE,"on June 4, 2014",A17AHTCKJ4SUT0,Have a Coke and a Smile,"And more garbage too or actually MORE cans to return.  Whose brainstorm was this?  Ok, the little cans are cute and the smaller cans - 7.5 oz, a little over half your typical can of soda - make them more portable, but that's about it.  Or less soda per can for those on a diet?  But those on a diet can drink diet soda.  It's all very perplexing.<br /><br />Will come back when I figure it out, if in fact that ever happens.",3
B00HZYDCUE,"on June 4, 2014",A7Y9MP7H8LYUE,Great Soft Drink in Smaller Size,"It's the same great drink, just in a convenient portion size. It's great for putting in lunch boxes or taking on the go. It even fits in your purse.<br /><br />Thumbs up.",5
B00HZYDCUE,"on June 4, 2014",A3TIL1PC2ZE97B,Soft Drink Miniatures,"They make candy miniatures, so why not soft drink miniatures? That is basically what this new size can is and it provides just the right amount to quench a thirst. I found the size to be very handy. As for Coca-Cola Zero, itself, I have always liked it and still do. I can't really say I like it much more than other brands. I really can't tell much of a difference from one brand to another. They're all good.",5
B00HZYDCUE,"on June 4, 2014",A3TIL1PC2ZE97B,Soft Drink Miniatures,"They make candy miniatures, so why not soft drink miniatures? That is basically what this new size can is and it provides just the right amount to quench a thirst. I found the size to be very handy. As for Diet Coke, itself, I have always liked it and still do. I can't really say I like it much more than other brands. I really can't tell much of a difference from one brand to another. They're all good.",5
B00HZYDCUE,"on June 3, 2014",A23GFTVIETX7DS,Great for People Who Don't Want a Full Can,"These small can are great for anyone who cannot or don't want to drink a whole can of diet soda.  At slightly more than half the size of the more common 12-ounce can, they are especially good at parties where people are likely to leave partial cans unattended and therefore undrunk.  In my case, I don't often drink diet soda, and when I do, I want only a little.  These are the perfect size for me.<br /><br />Diet Coke tastes more like original Coke than does Coke Zero.  It has that distinctive Coke bite.  The aspartame makes it taste sweeter than the original but not as sweet as Coke Zero.<br /><br />-- Debbie Lee Wesselmann",5
B00HZYDCUE,"on June 3, 2014",A23GFTVIETX7DS,Perfect Size for Parties!,"When I throw a party, particularly a barbecue, I like to have a wide selection of canned and bottled drinks for people to grab.  The problem is that I always end up with lots of half-drunk cans because people either lose track of which is theirs or they don't want a full one.  This small size, a little more than half a regular 12-ounce can, is perfect to minimize waste.  Plus it has the benefit of fitting more easily into a crowded ice chest.  The downside is, of course, a less economical delivery.<br /><br />For those unfamiliar with the taste of Coke Zero, I think it tastes more like Pepsi than does its cousin Diet Coke.  It is sweeter and with a little less bite.  I always think of Coke Zero as the diet equivalent of ""New Coke"" -- remember that? Most diet soda drinkers will take whichever I offer, although occasionally I learn that someone has a preference for one over the other.<br /><br />-- Debbie Lee Wesselmann",5
B00HZYDCUE,"on June 3, 2014",A2XRZV63X79YSJ,I do not understand the small cans.,"This is what I call airline cans.  This is the half can size that you get when travelling.  I LOVE Coke.  The actual product is five stars but this packaging is really too costly.  You can get a twelve pack of regular cans for LESS money than this eight pack.  Therefore, unless you have a specific reason for having these smaller cans then just buy the regular size!!",3
B00HZYDCUE,"on June 3, 2014",A3CA3RWZYJDWXE,Less for More,"In this day and age it seems everyone is trying to give you less for more money.  It's like when airlines add more seats to give you less leg room.  Or when McDonald's got rid of all their 1/3 lb burgers in favor of 1/4 lb burgers.  Coke enters the fray by hoping you'll buy 7.5 fl oz cans instead of the traditional 12oz ones.  Why you would pay probably the same or more for less soda is beyond me.<br /><br />Anyway, I do like the Coke Zero a little better than Diet Coke.  I don't know if it tastes like regular Coke as I haven't drank regular Coke in something like 15 years (unless some fast food slinger slipped me one by mistake) but it does have less of a diet soda taste.  And it arrived without leaking or anything, so that's good.<br /><br />That is all.",2
B00HZYDCUE,"on June 3, 2014",A3CA3RWZYJDWXE,Less Is Not More,"In this day and age it seems everyone is trying to give you less for more money.  It's like when airlines add more seats to give you less leg room.  Or when McDonald's got rid of all their 1/3 lb burgers in favor of 1/4 lb burgers.  Coke enters the fray by hoping you'll buy 7.5 fl oz cans instead of the traditional 12oz ones.  Why you would pay probably the same or more for less soda is beyond me.<br /><br />Other than that the actual product is fine.  I mean it's Diet Coke and if you don't know what Diet Coke tastes like then I can't help you.  And it didn't explode or anything in shipping, though obviously I had to let the cans sit in the fridge for a little while to cool down and to make sure they didn't spray all over when I opened one.  That's just common sense.<br /><br />That is all.",2
B00HZYDCUE,"on June 3, 2014",A1KYHC3ZXAJICU,Good but...,I dig Coca-Cola but I'm worried that these little cans will take the place of the bigger ones and cost just the same. I like the bigger cans better.,4
B00HZYDCUE,"on June 2, 2014",ANEDXRFDZDL18,A staple in my house,"I am no stranger to Coca-Cola. We regularly drink the large cans, but this small-pack is perfect when you want the fresh taste, but do not want an entire coke. I also like that there are more than 6 in a pack- so you get more mini-can's. The calories are only 90, so not as bad as the larger coke if you are watching your calories, the cans are also really kind of cute.<br /><br />Coke's fresh taste in a smaller calorie container can help balance your love of coke with fewer calories. =-)",5
B00HZYDCUE,"on June 2, 2014",A1VYFEJM12ZP11,Coke Zero Fan,I love Coke Zero.  I have since it first came out.  This is the same Coke Zero just in tiny little cans...  just over half the size of a regular 12oz sized can.<br /><br />The reason I like these little ones is sometimes I REALLY am craving a Coke Zero but I know that I won't have time to finish a whole one.  They are also good for portion control when giving it to kids.,5
B00HZYDCUE,"on May 31, 2014",A25HYPL2XKQPZB,Coke Zero is great,"I'm a lifetime Pepsi drinker but Coke Zero is now my cola of choice. Coke Zero tastes great, without the sugary let down that regular Coke provides. The cute little cans also offer the perfect serving size for me and my 3 kids.",5
B00HZYDCUE,"on May 31, 2014",A3O0GVCFV59SZ5,"""Seven and a half ounces of fun!""","My wife loves Diet Coke and drinks it all the time, usually from 12 oz. cans. She thinks these little 7.5 oz. cans are adorable. She likes the idea of having &#34;bite sized&#34; cans of Diet Coke available for times when a 12 oz. can is more than she needs. On the other hand, she thinks that 12 oz. is about the right size most of the time. Therefore, she isn't likely to buy 7.5 oz. cans, especially if they cost more per ounce than 12 oz. cans. Bottom line: If you frequently open cans and can't finish them, or if you want to cut down on your consumption, these cans are for you. Otherwise, save your money. They are cute, though.",4
B00HZYDCUE,"on May 31, 2014",A1UCPXUBSESD65,I just love this size,"The inside product goes without saying, diet Coke is my drink, but... what I'm rating here is the size of the can. I can never finish a larger one and end up splitting mine with someone, usually my spouse. Now I can have my own whenever I'm alone, and finish it all.<br />Love it! Just wish it cost less, though I understand why it costs more, doesn't mean I have to like that part of it.  4.5 stars from me, knocking off a half star for the price.",5
B00HZYDCUE,"on May 31, 2014",A1NVK25SNU2BOM,Just like the ads say: real Coke taste with no calories,"For adults who don't crave the gigantic 12-ounce, 16-ounce or 20-ounce portions of soda that young people drink, these cute little 7.5 ounce cans are just the right size. I also like the black design, which looks cool and is easy to spot in a store. Most importantly, Coke Zero actually captures the flavor of Coca-Cola in a diet soda, which for some reason Diet Coke and Tab failed to do.",5
B00HZYDCUE,"on May 31, 2014",A1MCH5RXDOH87H,These Mini Cans Are Cute,"Every time I pick up one of these Coke mini cans I feel like Andre the Giant. It's mildly amusing.<br /><br />The cans contain 7.5 ounces of soda. One can is good for a quick refresh or if you're just looking for a little something to tide you over. The can size is also good for kids.<br /><br />Though small the cans are held in place by the spring tabs in the cup holders of my Hyundai Accent. They're a little short and harder to get out of the cup holders but at least they don't rattle around, tip over or spill.<br /><br />While a cute, almost novelty item, they are quite a bit more expensive than the standard 12 ounce can. Personally I can finish a regular sized can of soda so the frugal side of me wants to stick with the bigger, better bargain, cans.<br /><br />Still, it was kind of fun to pick up a can and say ""Rargh, I'm Andre the Giant!""",4
B00HZYDCUE,"on May 31, 2014",A1JAPP1CXRG57A,Perfect Size,"We enjoy Coke, especially in the warmer months, but we're usually reluctant to buy big bottles cans, because we're satisfied with one glass, and if we open a bottle, it usually ends up going flat. Same with larger cans.<br /><br />These mini-cans are the perfect size for us. One serving, no waste. Remaining cans fresh and bubbly for the next time.<br /><br />Also a great size to pack in a thermal lunch box for day trips. If you already love coke, you'll enjoy the convenience of this mini-size.",5
B00HZYDCUE,"on May 31, 2014",A3C1QYGEET3BVY,great tasting wonder product and the small can is nice for a number of reasons,"I cant believe Im reviewing Coke. Who hasnt tried Coke? And if you havent tried Coke do you really need to read a review to decide if you want to try it? It tastes awesome. Its bad for you. Mull it over. Regardless of feeling silly for reviewing Coke, I got this product via the Vine program so its my duty to review it. Not a big shocker here but Coke tastes great. I like Pepsi too and dont really have a preference between the two. Im not even sure I could tell the two apart but anyways, Coke is tasty and comforting. It also gives you some temporary energy, it soothes a cough or a sore throat, it helps cramps, itll clean a car bumper, it makes an excellent drink mixer, and it settles an upset stomach. The 8 oz. can is nice for forcing you to drink less of it, thereby cutting a few calories. The smaller can is also more handy and portable. For example, it fits nicely into the pocket of a cycling jersey. Yes even warm Coke tastes pretty good. The smaller can might also reduce some of the guilt you get for drinking Coke because theres no denying thats its bad for you. But Im not going to focus on the nutrition of Coke (or lack thereof) because Im not here to review that aspect of the product. We all know soda isnt good for you and you should eliminate or at least moderate your consumption of it.  I mostly avoid drinking Coke and all other sodas but after a long bike ride nothing tastes better than Coke. Theres a reason youll see pro cyclists drinking this stuff during races. If Im going to treat myself I do so with Coke.",5
B00HZYDCUE,"on May 31, 2014",A1JAPP1CXRG57A,Less is More,"We have lots of friends who prefer diet sodas over regular. When they visit, we always have diet Coke on hand, which they love. Problem is, once they leave, we are left with either an open bottle that goes flat, or a larger with half of it wasted.<br /><br />These mini-cans are the perfect solution. One is the perfect individual serving, so no waste.<br /><br />As for the taste, as I said, our diet-soda-loving-friends love diet Coke!",5
B00HZYDCUE,"on May 31, 2014",A3NKSVKXMM5I4T,Wonderful!,The mini-cans are the perfect size to limit or control your intake of carbonated beverages.<br /><br />Coke Zero flavor is excellent and this can make it even better.  I would purchase this item in the future.,5
B00HZYDCUE,"on May 30, 2014",A20CQ20J30DJZT,"Like a Can of Diet Coke, Only Smaller","This is probably the perfect size for a lot of people. I base that on how many times I see co-workers pouring-out half a can of soda at the end of the day. Personally, I tend to drink more, but honestly, I probably should drink less. So while I don't see this can size replacing the standard 12oz can,<br /><br />So what's the problem? The price.<br /><br />I don't know about you, but I'm not going to pay a premium price to get a smaller serving.",4
B00HZYDCUE,"on May 30, 2014",A14PRSJB9Z7K5S,I'm switching from Diet Coke to Coke Zero!,"I am a diet soda drinker (to avoid the calories) and usually drink Diet Coke.  I tried the Coke Zero and I really  love the taste.  It is very close to regular Coke but no calories.  I also love the size of the cans. It is just the right amount to have with a meal or snack.  The cans are a great size to carry along for picnics, hikes, or in your kayak!  I will be buying more of this for sure!",5
B00HZYDCUE,"on May 30, 2014",A1LH6RF4UN9VI6,Yay for small cans of Coke! BOO for shipping.,"As has been noted: It's Coke in a can. You know what Coke tastes like, and these small cans are no different.<br /><br />What is different is the size.  The 7.5 ounce can offers up Coke refreshment in a convenient size with only 90 calories.  This is great for those of us who are trying to watch our soda intake and *HATE* the flavor of diet drinks.  These cans are also perfect for making mixed drinks.<br /><br />So why did I knock one star off?  Amazon's shipping department put the cans in a box and shipped them.  No padding. No little airbags.  So what do you think will happen to little cans of compressed air + soda when they're knocked around with no protection by the US Postal Service?  Yep: THEY EXPLODE.  Two of the cans arrived pre-opened.  I'm surprised that the USPS delivered the soggy box.<br /><br />So yeah... yay for tiny cans of Coke, boo for bad shipping.",4
B00HZYDCUE,"on May 30, 2014",A27GITTN6AVW5I,Best calorie compromise yet,"I realize now that I *never* miss the additional 4 ounces. 8 ounces, as it turns out, is perfect. I feel a large glass with ice to the top, and 8oz is just enough to fill to the top as well, with no leftovers. Its just a perfect glass of Coke, and I can feel better about 1/3 less calories and what-not.<br /><br />No, it doesn't touch diet in terms of calorie savings, but its not a significant compromise when I want a real Coke.<br /><br />Plus, they're adorable.",5
