video_id,comment_text,comment_date,comment_author,comment_id
lqT_dPApj9U,hahahaha!!!! great!! I love the way they expect for the next bottle to fall... xDï»¿,6 years ago,Ichabod1880,z23einub1kfqvvlcwacdp435jgqym0lsrsfh4sd0lclw03c010c
lqT_dPApj9U,jajaja muy bueno!!ï»¿,6 years ago,Virginia F,z233xlsgwzqns14go04t1aokgh5gczutruyjrcyqg3dsrk0h00410
lqT_dPApj9U,"""thank you coke!"" *lol*  That's awesome! *wantssuchamachine* xDï»¿",6 years ago,Fantasylover7,z235hjgwmsewvfort04t1aokgz5rlkqd44uinahsnxnrbk0h00410
lqT_dPApj9U,Hahahaha awesome!ï»¿,6 years ago,Frederik,z235wfrj2kyixzlbi04t1aokg3g0itrub01i5temcm4bbk0h00410
lqT_dPApj9U,Awesome!ï»¿,6 years ago,Alejandro Ferrer,z22rjnrjiuursj3jx04t1aokgkejwsk3vjz5xtkwou0drk0h00410
lqT_dPApj9U,probably the most awesome thing ever! We need more of these machines!ï»¿,6 years ago,brustein99,z23guf2gnn3qeh23vacdp434ozg0ygdn54bzlgh4y2lw03c010c
lqT_dPApj9U,lol niceï»¿,6 years ago,MrUnitard95,z23rvj5pivm4jvspe04t1aokg1rvkl3ihx2l34usy10abk0h00410
ZjTkoszfero,the world cup with the best soundtracks in everï»¿,3 days ago,Pritom Debnath,z13xyzqzhzvti1bj404ccjlrkzqkwbh41p00k
ZjTkoszfero,aloe blacc voice is magicalï»¿,3 days ago,Pritom Debnath,z12xtncwotrdvf32w223whwbxob1vd0hc04
ZjTkoszfero,This guy's voice is insanely good.ï»¿,4 days ago,Keith Kristynik,z12nf1brlqvdxjijx04ce5vh3pbrwd54c2g
ZjTkoszfero,I love this song.ï»¿,2 weeks ago,NumisNoahâ„¢,z12jvhm4fs2yitkyg04cf1wwrvrdtxzgjgw
ZjTkoszfero,Gotta sing this for choir XDï»¿,3 weeks ago,Purple Pokemon,z124trwwjsmuvvtlu221fxyzaznmdjwjp04
ZjTkoszfero,We had this song for sports day ï»¿,1 month ago,fahmida Akter,z12isjnh1xzxxxdto23fxhxjbnz4tlvsn
ZjTkoszfero,I love this songï»¿,1 month ago,Ashley Peters,z13kt35zbrbxwrcre04cctqqhxe3hdfyxso0k
ZjTkoszfero,David Correy ruins this song. Go get the version Aloe put out. It's only him. It's much better.ï»¿,2 months ago,Theamanninja 22,z12igdqgysu3s3df223rxf4iypjwspyqp04
ZjTkoszfero,"Yeah i get it, soccer UNITES the world like noting else.ï»¿",2 months ago,NUNKI Yo,z12devwakl3wjnneq230sraompbww5llx
ZjTkoszfero,Musical.ly Anybody xDï»¿,2 months ago,PhantomStars,z12xcrihqsfpwxhb004chjej2ra1ixujndg
ZjTkoszfero,Love this song miss 2014ï»¿,3 months ago,Lucas Chapman,z121vxsi4knoxjkbe04cghhayrmdgnioy3s
ZjTkoszfero,"aside from World Cup, this song is so inspirational!ï»¿",3 months ago,Trung DÅ©ng,z13lcfmzpwfuizhqn04cdfzqtouwt1kbm34
ZjTkoszfero,"When there's world cup, I can drink coca cola as much as I wantï»¿",3 months ago,Octavia Melody,z12pidhaklyxv1nli22cxvyhmuebjlhg504
ZjTkoszfero,"Yeah this is beatiful, perfect and this is very cool â™¥ â™¥ï»¿",3 months ago,Alex GarzÃ_n,z13hffizarm3i51qm04cf1lhmlzryrhoonw0k
ZjTkoszfero,"Love it :))  ""The World Is Ours"" - Aloe Blacc X David Correy (Official Music Video)ï»¿",3 months ago,Angela Wolff,z13vhb24skiyi5qvj23ptnxpsyeit32rn04
ZjTkoszfero,Guess the dislikes are from Pepsiï»¿,3 months ago,Marcus Rahbek,z13qdfvgkozvxnnbe04cft5jol2itdiix5g
ZjTkoszfero,lolï»¿,2 months ago,yp yp,z13qdfvgkozvxnnbe04cft5jol2itdiix5g.1470488917144002
ZjTkoszfero,i have to sing this for our graduationï»¿,4 months ago,lolaloves123 cute,z13tt5cqtxauudptv23oy3lwtyq1stfcu
ZjTkoszfero,LUCAS THE WORLD IS OURS_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ï»¿,4 months ago,Stephanie Villatoro,z13yvp2gjny2db2aw04cf5yibzfvzfqwymo0k
ZjTkoszfero,I need a dollar for this manï»¿,4 months ago,Mr Maxitaple,z13nt5eaorzselmql04cj3uxwmqfz1uxi1w
ZjTkoszfero,"I am singing this for chorus at our concert and it is the best freaking song and I miss the 2014 world cup so bad, I cried when argentina lost.ï»¿",5 months ago,Nacryx,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k
ZjTkoszfero,+Nacryx me too which schoolï»¿,5 months ago,River Anthony,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k.1462501883052980
ZjTkoszfero,+River Anthony Herbert Hoover.ï»¿,5 months ago,Nacryx,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k.1462502070111790
ZjTkoszfero,me to. Mr.KOppes.ï»¿,5 months ago,River Anthony,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k.1462502489295791
ZjTkoszfero,u in beginning intermediate or advanced?ï»¿,5 months ago,River Anthony,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k.1462502738950849
ZjTkoszfero,I cried during the mexico netherlands game.ï»¿,4 months ago,luisito rodriguez,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k.1464310154028421
ZjTkoszfero,"Same as I, your school is copying off of me O_Oï»¿",4 months ago,Writer The Ghost,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k.1464911029686838
ZjTkoszfero,we went to stay in london overnight and in assembly there was a montage with this songï»¿,3 months ago,Star Wars Gamers,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k.1466095193222700
ZjTkoszfero,ahhhhhh cool...ï»¿,3 months ago,River Anthony,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k.1466137903378142
ZjTkoszfero,+River Anthony intermediate and going into advanced and musical theater when I come back to schoolï»¿,3 months ago,Nacryx,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k.1466143213566183
ZjTkoszfero,u in hoover????????????????????????????/ï»¿,3 months ago,River Anthony,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k.1466279210383249
ZjTkoszfero,+River Anthony yepï»¿,3 months ago,Nacryx,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k.1466279787549640
ZjTkoszfero,"My chorus class sang it last year, guess it wasn't too original lolï»¿",1 month ago,sydneyxdance !,z12le5sjcoaovv1o304ccn4yaly2jjxqos40k.1473193733978931
ZjTkoszfero,We are using this song for graduationï»¿,5 months ago,ColbixxCantrell,z12yibarimqxxfvu023mfp4r5sqhdnrru04
ZjTkoszfero,Same O_Oï»¿,4 months ago,Writer The Ghost,z12yibarimqxxfvu023mfp4r5sqhdnrru04.1464911048201371
ZjTkoszfero,Ecuador ganara la copa en 2018ï»¿,5 months ago,Timoteo Jimenez,z13lztszgzagdslckuiwehtjwvyxj2bc
ZjTkoszfero,_ù_µ__Ñ€ _ŸÑ€_¸_º___»ÑŒ__Ñ‹__ï»¿,6 months ago,haha hahahahovich,z120s5u5my2xzldul22pxxmwvta2cj5lh
ZjTkoszfero,world cup for my fellow filippino boys....ï»¿,6 months ago,kram Hanzel,z12rxr4gjxadyzxrv04cdrkytpjqshmqin00k
ZjTkoszfero,Filipino?ï»¿,1 month ago,daniel aguado,z12rxr4gjxadyzxrv04cdrkytpjqshmqin00k.1471590041702010
ZjTkoszfero,"I'm singing this song in chorus too, the best song!ï»¿",6 months ago,Tyler Bullard,z12uhlcb1lrninfc122sgthjnv23stxgi04
ZjTkoszfero,The world is ours. Spell Theworldisours with your eyes closed AND WIN A FREE SUBSCRIBE! Theworldidooured Theworldisours Yay! Now DanTDM the same too win 1POUND!ï»¿,6 months ago (edited),FGTC,z12lujtw5sbhgnzlx22yi3pp3uvmuj31g
ZjTkoszfero,me too cooll kidï»¿,6 months ago,Eric Brown,z12se5lxjub3wrbtm23dt33xtuiqjfmll
ZjTkoszfero,0:28 LEONA Ã‰ VOCÃ_???ï»¿,6 months ago,Victor Hugo da Silva,z125xxnrrtabdlf5i04ccf5jtlyxzlm5b3w
ZjTkoszfero,I'm singing this song in chorus for the concertï»¿,6 months ago,The cool kid,z13lehfqvsnugjyqo04cgt1i2nesi505n5c
ZjTkoszfero,Sameï»¿,5 months ago,offical___person,z13lehfqvsnugjyqo04cgt1i2nesi505n5c.1460512664105551
ZjTkoszfero,Woah same!ï»¿,5 months ago,Jerry Mai,z13lehfqvsnugjyqo04cgt1i2nesi505n5c.1462463363069812
ZjTkoszfero,"I'm singing,it for my promotionï»¿",4 months ago,Jnaliz Figueroa,z13lehfqvsnugjyqo04cgt1i2nesi505n5c.1463359955639558
ZjTkoszfero,+Jnaliz Figueroa I figured I'd fine lots of people from my schoolï»¿,4 months ago,Writer The Ghost,z13lehfqvsnugjyqo04cgt1i2nesi505n5c.1464996399843006
ZjTkoszfero,+Centuries Of Stars what do you mean? do i know you?ï»¿,4 months ago,Jnaliz Figueroa,z13lehfqvsnugjyqo04cgt1i2nesi505n5c.1465011797754752
ZjTkoszfero,"+Jnaliz Figueroa Indeed. Well, Sorta. I think you dislike me. It's unsafe to share my real name online.ï»¿",4 months ago,Writer The Ghost,z13lehfqvsnugjyqo04cgt1i2nesi505n5c.1465011884871554
ZjTkoszfero,"+Jnaliz Figueroa Do you mind if I tell you in school? If you want to know now, thats fine. Just click my channel then discussion. Leave a comment there asking. I feel so bad, sorry.ï»¿",4 months ago,Writer The Ghost,z13lehfqvsnugjyqo04cgt1i2nesi505n5c.1465012065325151
ZjTkoszfero,"omg this song makes me happy, excited, and anything is possilble if you try your hardestï»¿",6 months ago,Artic Wolf Music,z130hhbbzrjgxxzsc23mutrbfybmgnsrj04
ZjTkoszfero,"I miss this Wold Cup though, great moments :"")ï»¿",7 months ago,Bob K.,z12kijjzjwbsu3wwb04cc32zemn2z1gjrps0k
ZjTkoszfero,"+Bob K. ye, i am argentinian and i really miss the last wc, was fantastic :/ï»¿",5 months ago,Rodrigo Olivera,z12kijjzjwbsu3wwb04cc32zemn2z1gjrps0k.1460398036916845
ZjTkoszfero,A beautiful planet :)ï»¿,7 months ago,SliceofBread123,z12cwryoqsvrzlpgw04chxh5tkewwbsahjo
ZjTkoszfero,My chorus class preformed this tonight and we had a drummer and everything and it was lit!!!ï»¿,7 months ago,Ashlei Atkins,z13bjfu4lxr4znaog04cit5pryvhvlphjlw0k
ZjTkoszfero,I have to sing this in choirï»¿,8 months ago,Julia Arenas,z12nttcbzqmlvjlju04cffhbiuzswvijumg0k
ZjTkoszfero,my music teacher showed the whole class thisï»¿,8 months ago,TheCrazyKids,z12cetnq5on3cdskg22bttzbrxjdxd5no
ZjTkoszfero,my choir song really good songï»¿,8 months ago,not oldenough,z130chvjgnfzcx4oe04cjfdhhmm1ypjgxxc0k
ZjTkoszfero,+Adella Oboy sameï»¿,7 months ago,Izzy Kumm,z130chvjgnfzcx4oe04cjfdhhmm1ypjgxxc0k.1455948068938773
ZjTkoszfero,Sameï»¿,5 months ago,Jerry Mai,z130chvjgnfzcx4oe04cjfdhhmm1ypjgxxc0k.1462463401149590
ZjTkoszfero,"damn. my cousin is like, officially famous now lolï»¿",1 month ago,Jakob,z130chvjgnfzcx4oe04cjfdhhmm1ypjgxxc0k.1472258038316063
ZjTkoszfero,Best song <3ï»¿,8 months ago,Mustafa Basagic,z12ucxzx3xnmjvaaz04cjfqaeyrcflypgxk0k
ZjTkoszfero,i have to sing this im choir but it is an amazing songï»¿,8 months ago,joey szymusiak,z12ijtiwvzjbuprff23ouloa2pv5i5lf4
ZjTkoszfero,das lied ist so schÃ¶nï»¿,8 months ago,Zilan Yildiz,z12xcljovrinwlwzk04chzfaezaywn0gcr40k
ZjTkoszfero,kakeï»¿,8 months ago,benstuppi lp,z133vph4aubstz5xj04chvmqmumnhlkh3qc0k
ZjTkoszfero,"I love this World inside, but from the outside it's a place for Hell.ï»¿",8 months ago,Hannah Babiker Twohearts,z12scjjwqw2webft323awtmh2ozpgfzlu
ZjTkoszfero,we did this song for dance last yearï»¿,8 months ago,Lucy Lou,z13xc3zaulyivzksa232ib2ruumiu1s2l
ZjTkoszfero,My chorus class is singing this and it's our favorite so far_Ÿ˜ç_Ÿ˜çï»¿,9 months ago,Ashlei Atkins,z13fvdox4kecuj0wp04cit5pryvhvlphjlw0k
ZjTkoszfero,Omg sameâù_ï¸è_Ÿ˜çï»¿,8 months ago,Raven Roma,z13fvdox4kecuj0wp04cit5pryvhvlphjlw0k.1452219977253727
ZjTkoszfero,+Raven Roma Sameeeee<3 and hai raven xdï»¿,6 months ago,Sugar Gaming,z13fvdox4kecuj0wp04cit5pryvhvlphjlw0k.1457784410904643
ZjTkoszfero,amazing voice!ï»¿,9 months ago,Rony Laatahzan,z13yixlpdsbttt5gk04cgfqzdvulzv4yrhs
ZjTkoszfero,My school id this :v inÂ  dance I was totally Aloe Blacc #amznsngï»¿,10 months ago,Iman Idiot,z120jtbbtqmwhtdtp22dwf1w2tqxehjnh
ZjTkoszfero,Same hereï»¿,8 months ago,Bob bob,z120jtbbtqmwhtdtp22dwf1w2tqxehjnh.1453616173759612
ZjTkoszfero,I love this songï»¿,10 months ago,Zachary Evans,z131v3yxayuijt3zb04cfrbrbqeredwagb4
ZjTkoszfero,Ok I've never seen the video until nowâ€_and the person who sings the second verse sounds like a woman until you figure out its a man_Ÿ˜¬_Ÿ˜¬ my badâ€__Ÿ˜¬_Ÿ˜¬_Ÿ˜…ï»¿,10 months ago,Anime_is_/my life\ _,z12yh3zw2u3xdnfjl04cfju5alujxbiihfw
ZjTkoszfero,"Yeah. That ""Man"" Ruins the song. Aloe has a version he put out that is only him. Go cop that.ï»¿",2 months ago,Theamanninja 22,z12yh3zw2u3xdnfjl04cfju5alujxbiihfw.1470168251858876
ZjTkoszfero,The best wayï»¿,10 months ago,Joao Pedro,z13ihlxp3lrvfhtcq224s53wepvqezoe1
ZjTkoszfero,I love this! They use it in seaworlds dolphin show! It's so inspiring and uplifting! It makes you believe that anything is possible if you just believe and work hard!ï»¿,11 months ago,fancyflukes,z13ig534hrmxjz53r23vvvvy0yr5jje4304
ZjTkoszfero,Except for escape seaworldï»¿,11 months ago,Maggie May,z13ig534hrmxjz53r23vvvvy0yr5jje4304.1445124889174924
ZjTkoszfero,+FancyFlukesPhotography  Dolphin days has the best songs in my opinion. I found my two new favorite songs from that show. The world is ours and the here comes the sun remix.ï»¿,6 months ago,Mikayla Mesko,z13ig534hrmxjz53r23vvvvy0yr5jje4304.1457555090915643
ZjTkoszfero,"Dolphin Days had really good music and a performance, but I can't find the first song they played.ï»¿",5 months ago,SuperLoafGaming,z13ig534hrmxjz53r23vvvvy0yr5jje4304.1462593668479187
ZjTkoszfero,"+Sir TFNR the first song is ""Pate Pate (radio remix)"" by Te Vaka ï»¿",4 months ago,fancyflukes,z13ig534hrmxjz53r23vvvvy0yr5jje4304.1462720962061221
ZjTkoszfero,+Mikayla Winchester Same here! I have all the songs downloaded but here comes the sun is by smith and thell and its not available for purchase in the US :( ï»¿,4 months ago,fancyflukes,z13ig534hrmxjz53r23vvvvy0yr5jje4304.1462721004708127
ZjTkoszfero,+FancyFlukesPhotography Thanks a lot! :Dï»¿,4 months ago,SuperLoafGaming,z13ig534hrmxjz53r23vvvvy0yr5jje4304.1462734346385000
ZjTkoszfero,how THE HELL can you dislike thisï»¿,11 months ago,Morgan Michelli,z125xbnx5pvwvxw3t22zypobiq3tjxo2r
ZjTkoszfero,Singing this song in my school's chorus and love it!  It's everyone's favorite song!ï»¿,11 months ago,Samantha Lien,z12hhfjjcw2ljbwmg23fupyjdrjbtz5hk04
ZjTkoszfero,Same with my schoolâù_ï¸è_Ÿ˜çï»¿,8 months ago,Raven Roma,z12hhfjjcw2ljbwmg23fupyjdrjbtz5hk04.1452314880007924
ZjTkoszfero,+Raven Roma huehue hai raven and sameeeï»¿,6 months ago,Sugar Gaming,z12hhfjjcw2ljbwmg23fupyjdrjbtz5hk04.1457784451100543
ZjTkoszfero,gooooooodï»¿,11 months ago,Mia Bucio,z131wtbrcz2xx11a104cfj05txvjztjyb14
ZjTkoszfero,Aloe Blacc_Ÿ™__Ÿ’•âœ‹ï»¿,11 months ago,flawless_queen _b,z12ecdgzfr3xhfpcc22pu5nxyvi0cle5s04
ZjTkoszfero,i love him the song are verry grateï»¿,1 year ago,Maike Heidi,z12ph3qgjlbjfbpfn23vup1bsrfnzdidb
ZjTkoszfero,2010 to 2014 is awesomeï»¿,1 year ago,Afrin Sultana,z12sxxlghrvbwnkne22wcxwaanrkjlgiq04
ZjTkoszfero,SEAWORLD DOLPHIN DAYS!!!ï»¿,1 year ago,Kara Lucas,z12zw14ytyfcghpcm23qzpoyulikgnw5304
ZjTkoszfero,i love this song it touch my hartï»¿,1 year ago,Jeanne Candelario,z12mh11geomcz1ake23fjlj50pbnir4re04
ZjTkoszfero,did anyone find this from looking up  the world is yours by nasï»¿,1 year ago,Jay Bone,z12fh3e5bv2bx1pjf04cgtcgeoqntf0ywis
ZjTkoszfero,The best song for Fifa _Ÿ˜çï»¿,1 year ago,Nico Klein,z134wt5ggwfawpxc322hg32qdlftjpts4
ZjTkoszfero,I was like THIS IS SO AWESOME  Then when I saw this on coca cola's channels I was like HOLY CRAP COKEï»¿,1 year ago,lewcario,z13kupcrlneuthbgg04cidnz2pjcdpybcik
ZjTkoszfero,This song is impresionantï»¿,1 year ago,Jorge Otero,z13szlnqjtrouxveg22nffp5zvqmt1xrs04
ZjTkoszfero,I would love this to beÂ the official song for the 2018 World Cup!ï»¿,1 year ago,xxxShaftedxxx sS,z12ehfcyyz3mwrfyh04cc3xgerf0treaqfw
ZjTkoszfero,yas yas yas yasï»¿,2 weeks ago,Chubby Koala,z12ehfcyyz3mwrfyh04cc3xgerf0treaqfw.1473989403212530
ZjTkoszfero,I know this song by heart because i work at seaworld lolï»¿,1 year ago,No Capo Guitar,z12whd55fxirfjejc04cenvykny4ff3o1l00k
ZjTkoszfero,AWESOME SEA WORLDS AWSOMEï»¿,1 year ago,lewcario,z12whd55fxirfjejc04cenvykny4ff3o1l00k.1438834309502175
ZjTkoszfero,This song is incredible!!!!!ï»¿,1 year ago,producerbeatabuza,z12sjrxy0ufqsx1v522cjlr4mtipzxqjt04
ZjTkoszfero,I don't like this song ï»¿,1 year ago,Tiffany Spargo,z13zjbpr3xald3sgx04cgtdhtsrjj5ayekw0k
ZjTkoszfero,I've always what the video was like now I know it's coolï»¿,1 year ago,Ava Darensburg,z12px5xpcpixdrfdj23azhfievvrzrliw04
ZjTkoszfero,Anybody else think that this song would make a good mashup with A Waving Flag? ï»¿,1 year ago,Paul Nava,z13tyzhx3qbwshsbg04chz1afy35xlcz2zo0k
ZjTkoszfero,"Oh my gosh yes!! I hear a lot of similarities in the 2 songs, and both are so inspirational! I would avesolutley love to hear a mashup between the 2ï»¿",2 weeks ago,Chubby Koala,z13tyzhx3qbwshsbg04chz1afy35xlcz2zo0k.1473989495675036
ZjTkoszfero,!!ï»¿,1 year ago,StivDance,z13hir5xklzpgzvcb23pzbzzexa1udejt04
ZjTkoszfero,This song is addicting can't stop listening to itï»¿,1 year ago,Chunhui Lin,z13bftsbekuzvjm4u04cedh43yfzszfxkv00k
ZjTkoszfero,best song ever so heart touchingï»¿,1 year ago,Tyler Reed,z12rz3ijxta4ubp4504ccplzateievwaayw0k
ZjTkoszfero,wow! This music is very cool~! I love Coca-Cola!ï»¿,1 year ago,ì–´ê_êTV,z13yuvb5gqmexdy1022jdniq5vrgjn0gz04
ZjTkoszfero,the world is ours is world is ours we are we are we are the world is ourÂ  god i love this songï»¿,1 year ago,Kenneth Mcvay,z13kznqzeqbvil5um234tjhizverixapk04
ZjTkoszfero,Ornou de mais essa duas vozes  David te amo ï»¿,1 year ago,Aline borges,z13jgfqivmzit5rev22uvjohhoi2fp5xr04
ZjTkoszfero,Waving Flag K naan feat David Bisbal 2010 and The World Is Ours Aloe Blacc X David Correy 2014  is best World CupÂ´s Songï»¿,1 year ago (edited),Joe Koch,z124edxinkn2ilcxj04ccxrguz2cv3igywg0k
ZjTkoszfero,"at first before i watched the music vid, i thought the second guy was a girl at first because i head this on the radioÂ ï»¿",1 year ago,Elizabeth Gillis,z12rdxew4nyribitl23iilh5tpngjhru4
ZjTkoszfero,"This song made me feel like i can be a real football player, When i grow up i want to be best in the world Â and play for man cityï»¿",1 year ago,WaZooF _ 61950,z12ft35qzoyccpmex221ubwitqeqhdupi04
ZjTkoszfero,"I swear to god I felt the same, but for man united :Pï»¿",1 year ago,ali darwish,z12ft35qzoyccpmex221ubwitqeqhdupi04.1428873708886474
ZjTkoszfero,I Like It :D <3ï»¿,1 year ago,ahmed salah,z13rzhlq0mjotpzqd04celupnpfwcvj5bz40k
ZjTkoszfero,like if in 2015ï»¿,1 year ago,Hishaam Usmani,z13efrlrhknczvhaf04cdz44alamc3hijss0k
ZjTkoszfero,"I like david correys voice , awesomeï»¿",1 year ago,Samar Sahir,z120wtswdoifjra0t22afnahzvnouvwei
ZjTkoszfero,"5,906,790ï»¿",1 year ago,Syclone Tan,z132ehy44oifd1vch23hv1vpaqicczozk04
ZjTkoszfero,Seriously this's much better thsn the Pitbull  n Shakira one!!! This song is freaking awesome!!ï»¿,1 year ago,sumyin wong,z12qvftbqzuaev4t122tffbpcw21ebd1y
ZjTkoszfero,This song is beautifulï»¿,1 year ago,Fazeboy55,z13zvrurimzltnuv0233t5dhpqb3h3uiy04
ZjTkoszfero,d+ï»¿,1 year ago,Lino Gameplayer,z13qdtnwoka2t5tq304chp0w3pm4s1mzlsg0k
ZjTkoszfero,"ilove brezillllllllll -Â â™¥â™¥â™¥ the world is ours ""coCa-coLa"" 5/5 brezilllÂ â™¥ï»¿",1 year ago,fantage love,z12ocpgygwjlddlci22yufuy4qzjct2at04
ZjTkoszfero,I regret it that I did not discovered the song during the World Cup :(ï»¿,1 year ago,ACExplorer,z131wvjr3mmadjrb404cf5xzknq4gnqa1aw
ZjTkoszfero,,1 year ago,Catherine Icon,z12wgjzhnumdf32gl04chlwq5oexsfjpp2c
ZjTkoszfero,Beautiful voice! âù_ï¸èï»¿,1 year ago,Catherine Icon,z12vxh2r1rbptvurd04chlwq5oexsfjpp2c
ZjTkoszfero,Nice song ï»¿,1 year ago,prince bonane,z121cznxzyi1z1jll221fhcrtrrsjxbgf04
ZjTkoszfero,"I like this song,ï»¿",1 year ago,Steven Suarez,z12qifw5byuzet53c22qs5mq1oychbcbm04
ZjTkoszfero,leuk liedjeï»¿,1 year ago,Twan Arts,z130jfn43vnwsf4v422sgvtrcuqodxsku
ZjTkoszfero,<3 <3 <3 <3ï»¿,1 year ago,Aloui Nisrine,z13xxxq52wjnedahh04cibwhfu25yzoz42o
ZjTkoszfero,I JUST CANT WAIT FOR THE WORLD CUP IN 2015! WHATS NEXT!?!?!?! ASDFGHJKL!?!?!?ï»¿,1 year ago,suryati6366,z13vdph4ouvdvve04233ibsznz3zhbpek
ZjTkoszfero,"Ummmmmm, the next world cup is in 2018... lolï»¿",1 year ago,Cp35476,z13vdph4ouvdvve04233ibsznz3zhbpek.1415421410301969
ZjTkoszfero,I like the one that's just david correy and monobloque ï»¿,1 year ago,Bro,z12xjvoxswb5gzst423ch12z0wyvyfr03
ZjTkoszfero,_Ÿ_¶ The world is ours the world is ours_Ÿ_¶ï»¿,1 year ago,zoesgym3,z13sybnigrntytlwy04cfvkr0wvmvtqhjy40k
ZjTkoszfero,Just Dance now @apps  Brought me here!! xD :-)ï»¿,1 year ago,Philip Andrew Tacata,z122ut1rpwekfhnyp04cerdrzm23g3eyc3w
ZjTkoszfero,this is the best song that i ever hearedï»¿,2 years ago,Nora Abril,z122dbwyal3bh3uyh04ccx4qqkmazl4gmu40k
ZjTkoszfero,USING LIKE4LIKE skandalï»¿,2 years ago,JJroofing,z12ndfaaqzutyrwpz04chnfgwrary5tiro00k
ZjTkoszfero,"The combination of ""Aloe Blacc-Hello World(The world Is ours)""and""David Correy-The world is ours""!!! Sooooooooooooooo NICE ! What a great song!!!To me,this is asÂ melodious a song as ever lived!!!>>>ï»¿",2 years ago,æ_—æœˆ,z12yh5yqjlmbdxao304ch1ljoqbyhtyibos0k
ZjTkoszfero,I remember david coorey from x factorï»¿,2 years ago,JoeP'sJAS,z13sf10xxlf0txcuz23kzzvbrzi0wvccj
ZjTkoszfero,Amazing!!!ï»¿,2 years ago,Nicole Madden,z13yv1q5hsu2y5p2s22ozfua4s3bgpukb
ZjTkoszfero,This Dude Is Amazing T.Tï»¿,2 years ago,ZakProductions,z12dxnsbosydvff4t04cft44unagulcxgcw
ZjTkoszfero,"THIS IS BETTER THAN WE ARE ONE  WE ARE ONE ,SHOULD BE CALLED WE ARE SHIT ï»¿",2 years ago,joseph reh,z13qjldwyluht144j04chpayvzmgdftrjpo0k
ZjTkoszfero,I miss the World Cup already. :'(ï»¿,2 years ago,Alpha_ Eevee,z12otr1ojn3ztfkzt04chtug5pitwrpb4lk0k
ZjTkoszfero,"For some strange reason, Aloe looked weird in this video.ï»¿",2 years ago,Ryuku TheGunslinger,z12pypzb5wvhjjr1o22cx1hzvpmxwz1ed
ZjTkoszfero,Great song......ï»¿,2 years ago,Sabby Singh,z12ot55gawrmt3kty23qs5kqqubywvvdn
ZjTkoszfero,Why is this video in a site called Like 4 Like?!ï»¿,2 years ago,JosÃ© Rios,z123djvb0siju14xx04cj3chpmq0ez2wrhs
ZjTkoszfero,"El video es de Coca cola, pero esta bien hecho y la cancion es excelente. Se quedara en mi celular por un tiempo.Â ï»¿",2 years ago,Hamilton Jimenez Vasquez,z13ttbuqgkuzirb5i04cf54hxw2ts33ozes
ZjTkoszfero,"""Dare what you dare to dream, and everything in between"" #QOTD #LOTDï»¿",2 years ago,The Professional YouTuber Fangirl,z131z1iyltrbw1fst224srybmtbwytx1f
ZjTkoszfero,"someone should mix this with wavin flag, that would be the best song for any world cupï»¿",2 years ago,RastafariProductions,z132ylzpwyvogpo2x23qv1xw5vrgdlcqh04
ZjTkoszfero,"This was like, my official summer song. Listening to it makes me feel sad.ï»¿",2 years ago (edited),Princess Emily,z13kjraasweednexu04cdpl4bpi5fd34opo0k
ZjTkoszfero,"it sounds like lyrics to ""waving flag"" is being chanted in the backgroundï»¿",2 years ago,daniel Webb,z13wtdnhtwywchm4h04cgbc4vovou5qjfck
ZjTkoszfero,I LOVEï»¿,2 years ago,Guychick Martin,z12nv5zouk31stkyr04cibsivvfbjhdpgos0k
ZjTkoszfero,It sucks that fifa endedï»¿,2 years ago,Otoniel Coronado ,z135hl5zmw3czbgij04cgvbgxsmue3f5qwo0k
ZjTkoszfero,You mean the world cup? :)ï»¿,2 years ago,Alpha_ Eevee,z135hl5zmw3czbgij04cgvbgxsmue3f5qwo0k.1410491503570156
ZjTkoszfero,Yeah sorry about that.ï»¿,2 years ago,Otoniel Coronado ,z135hl5zmw3czbgij04cgvbgxsmue3f5qwo0k.1410567206694896
ZjTkoszfero,Using Socialsap .ï»¿,2 years ago,Marcel Debon,z13bvpt5lxu4gp04k04cir4jfpy2sniprwk0k
ZjTkoszfero,"If the world were truly ours, we should take responsibility for it aswelll. We claim to own something we cant own, but when we are told to do some maintenance we suddenly say its not our problem. Well if your car is being eaten up by rust you better get it fixed right?Â ï»¿",2 years ago,zxcnjfrsfg,z13gjrxgsqbbtz3ww04cffqjyonctdhz0b0
ZjTkoszfero,This would make a great senior songï»¿,2 years ago,Jordan Pasley,z12ojvoxtuqffpd5u04cctra1zr3izngi5c
ZjTkoszfero,"The world, sure, it belongs to humans. But the planet, don't even bother thinking humans can ever own it, seriously.ï»¿",2 years ago,Vex T,z13lhdpw4rizd3lnf22ozz343lrbyfd1a
