id,created_at,text,retweet_count,favorite_count
7.68585E+17,24/8/16 23:05,@CallerSarah #relevant and #refreshing at the same time _Ù÷,0,1
7.68585E+17,24/8/16 23:05,@Blarla So accurate ^,0,2
7.68585E+17,24/8/16 23:05,"@DasBannon We like the way you #PickYourPepper, Joe _Ù_ã More magical things here: https://t.co/cPG2XvVCDN",0,0
7.68585E+17,24/8/16 23:03,"@TrilliamJackson Keep calm and sip on, T.J.",0,1
7.68584E+17,24/8/16 23:02,@scarilee We ‰_•ü U Marilee,1,2
7.68584E+17,24/8/16 23:02,@Annieh35 Thanks Angelia aka number one fan _Ù÷ä,0,1
7.68584E+17,24/8/16 23:02,@madison_abraira You can tweet that again,0,0
7.68465E+17,24/8/16 15:08,@MrsBrittC This made our day. _ÙÎ¨,1,1
7.68465E+17,24/8/16 15:07,@Chrasz More than you could ever imagine ‰_•ü,2,2
7.68465E+17,24/8/16 15:07,@Anxkii If you like it then you should a _ÙÕ on it.,0,1
7.68465E+17,24/8/16 15:07,"@chapman818 @jaredmecham We're not sure, but we're glad you've arrived!",0,0
7.68465E+17,24/8/16 15:07,@Richebowden We get you Rich _Ù÷,0,1
7.68464E+17,24/8/16 15:05,@RufusBobcat @ucmerced A little Dr Pepper to power through a night of shopping. Can't go wrong there!,0,1
7.68459E+17,24/8/16 14:45,@ghidamalla_ Heaven in a box!,1,1
7.68459E+17,24/8/16 14:44,@Gesuschic Lookin' good _Ù_÷ #PickYourPepper,0,0
7.68448E+17,24/8/16 14:01,"@NoMapNoProblems You right, you right. _Ù÷",0,1
7.68448E+17,24/8/16 13:59,@DJoseTRUski We're sorry to hear this. Was this a recent purchase? Please send us a private message so we can help out. Thanks!,0,0
7.68448E+17,24/8/16 13:59,@qc_cam Same _ÙÎ¨,1,0
7.68131E+17,23/8/16 17:00,Tuesdays are for _ÙÎ¨‰Ûªs and Dr Pepper #TacoTuesday #lunchtime #foodie https://t.co/dQ7uH4Dygt,55,139
7.67768E+17,22/8/16 16:59,@LiloXG Thanks for the love ‰÷¼•ü,3,2
7.67768E+17,22/8/16 16:58,@bjorktiddie The feeling is mutual _Ù÷,4,7
7.67767E+17,22/8/16 16:56,@bjorktiddie Hi Gabe!,4,8
7.67767E+17,22/8/16 16:55,@H4mster297 Agreed!,0,1
7.67767E+17,22/8/16 16:54,@omfgracelynn Story of our lives,1,1
7.67767E+17,22/8/16 16:53,@okaysgrande Sounds like some serious sibling love right there,1,1
7.67766E+17,22/8/16 16:52,@AdrianaSplvd That's some serious Monday Motivation!,0,1
7.67766E+17,22/8/16 16:51,@anne_altman You're makin us blush ‰÷¼•ü,0,0
7.67754E+17,22/8/16 16:04,@Makaylaa_Alise Match made in heaven ‰_•ü,0,1
7.67754E+17,22/8/16 16:03,@queerwitches Adulting at its finest,0,2
7.67753E+17,22/8/16 16:00,@mollybearr_ We like how you think,1,1
7.67753E+17,22/8/16 16:00,Mornings are better with Dr Pepper #YouKnowItsTrue,114,254
7.67753E+17,22/8/16 15:58,@deArmysis Now that's some real Monday Motivation _Ù÷_,0,0
7.67028E+17,20/8/16 16:00,Sand under our toes ‰ÏÓ•ü Cold Dr Pepper in our hand ‰ÏÓ•ü #beachday https://t.co/EqZPb36bpJ,65,214
7.66745E+17,19/8/16 21:15,@alaskasolo Be the _Ù_ã you wish to see in the world.,1,3
7.66745E+17,19/8/16 21:15,@bidkarmty You're our hero.,0,3
7.66742E+17,19/8/16 21:00,@chandlerallen19 Same. #ItsFriday #TheWeekendIsHere,2,4
7.66742E+17,19/8/16 21:00,@randyr Sweet kicks _ÙÔÙ,0,0
7.66741E+17,19/8/16 20:59,@yorky0982 The feeling is mutual.,0,0
7.66741E+17,19/8/16 20:58,@jnance40 Um. We kind of love you. _Ù÷_,0,1
7.6674E+17,19/8/16 20:52,"@AuroraMiami Sit back, relax, sip and enjoy!",0,1
7.66739E+17,19/8/16 20:49,@Smallishbeans @ZerkaaHD Jackpot! _Ù÷,1,21
7.66738E+17,19/8/16 20:47,@jnance40 What better way to get the day going!,0,2
7.66738E+17,19/8/16 20:46,@thriftycars We couldn't agree with you more _Ù_Ñ_Ù_ª,0,1
7.66738E+17,19/8/16 20:46,@TheAlbanianOne We love you more and more each time you pick us up Erion!,8,51
7.66738E+17,19/8/16 20:45,"@alowery131 We figured you'd agree, Ashley _Ù÷_",0,0
7.66738E+17,19/8/16 20:45,@Forever1Ghost That #PickYourPepper GIF rocks our socks.,0,1
7.66738E+17,19/8/16 20:45,@glazebrookgirl @nicholas_dewalt Same _ÙªÜ_ÙÈ,0,0
7.66738E+17,19/8/16 20:44,@nicholas_dewalt You're doing it right! _Ù_Ñ,0,1
7.66681E+17,19/8/16 17:00,A road trip isn‰Ûªt complete without a stop at the gas station for more Dr Pepper #weekendvibes,75,220
7.66398E+17,18/8/16 22:15,@SamanthaKing13 The best combo ever,1,1
7.66398E+17,18/8/16 22:15,@Peanut__Queen _ÙÔÄ_ÙÈ‰_•ü_ÙÔÄ_ÙÈ,0,1
7.66398E+17,18/8/16 22:14,@bo0typrincess Just waiting for you!,1,3
7.66398E+17,18/8/16 22:14,@lilyessig We've always got your back _Ù÷_,2,0
7.66356E+17,18/8/16 19:29,@americansadass_ We don't know but it's starting to get a little chilly in here,0,0
7.66356E+17,18/8/16 19:26,@Denzelcliveshaw ‰_•ü_Ù÷¼,0,0
7.66354E+17,18/8/16 19:21,"@ChandlerLauryn Awe, shucks ‰÷¼•ü",1,9
7.66354E+17,18/8/16 19:20,@SUNLIGHTCLAYTON You definitely won us over,1,2
7.66354E+17,18/8/16 19:18,@starryghostt Definitely official,0,1
7.66353E+17,18/8/16 19:17,@craftminediamon This is awesome,0,0
7.66352E+17,18/8/16 19:12,@AshlynMykayla Great..now we're hungry _Ù÷,0,0
7.66352E+17,18/8/16 19:11,@b_waaay They don't call us the Doctor for nothin',1,1
7.66352E+17,18/8/16 19:11,@Keith_Pruitt_ åø\_(‹Äã)_/åø,0,1
7.66351E+17,18/8/16 19:09,@lolrapattoni ...you got any leftovers?,1,1
7.66351E+17,18/8/16 19:09,@starryghostt The feeling is mutual ‰_•ü,1,1
7.66351E+17,18/8/16 19:07,@whos_beatin_BB _Ù÷,2,5
7.6635E+17,18/8/16 19:04,@Fullmetal1986 Just a friendly reminder that you should always be treated like royalty _ÙÔÔ,1,1
7.6635E+17,18/8/16 19:02,"@GingerfRedd Whaaaaat? You know we love you, Andrea!",0,0
7.66349E+17,18/8/16 19:00,@AbigailPodsche1 ALWAYS,0,1
7.66349E+17,18/8/16 19:00,@sa_flowers633 _Ù_¬ YOU HEARD HER PEOPLE! GET THIS WOMAN A DR PEPPER ASAP! _Ù_¬,0,1
7.66349E+17,18/8/16 18:58,@SuitorLP We double dog dare you,0,1
7.66348E+17,18/8/16 18:57,@Lilyladybuggy We're glad you're digging them!,1,2
7.66348E+17,18/8/16 18:57,@alaskasolo Glad you're feelin' our #PickYourPepper labels _Ù÷_,0,0
7.66348E+17,18/8/16 18:56,@DuckworthSir Thaaaank yooou,0,1
7.66348E+17,18/8/16 18:55,"@Jose_Rodrigo_HD Awe shucks, you've got us blushing! ‰÷¼•ü",0,1
7.66347E+17,18/8/16 18:54,@xtinabye Thanks for this self-portrait _Ù÷,0,1
7.66304E+17,18/8/16 16:00,.@JessePalmerABC Larry Culpepper can hardly contain himself. Let the countdown to #CFB begin _Ù  https://t.co/9DT5DK9Ilx,11,42
7.66284E+17,18/8/16 14:41,@Zackjalva We're sorry to see this. Could you please send us a private message with this picture? Thank you.,0,1
7.66284E+17,18/8/16 14:40,@ZaryaMain Lookin' good.,0,1
7.66284E+17,18/8/16 14:40,@wikemazowskii Same _ÙÕ‰_•ü,0,0
7.66284E+17,18/8/16 14:40,@Deviate75 @Fox10Danielle @JKFOX10 We believe in loving all flavors equally ‰_•ü_ÙÕ,0,2
7.66283E+17,18/8/16 14:39,"@LadyCheshire128 No, YOU'RE the best.",0,1
7.66283E+17,18/8/16 14:36,@Sopunkman _Ù÷‰_•ü_ÙÓÔ #daymade,1,1
7.66278E+17,18/8/16 14:19,@Fox10Danielle @JKFOX10 Pretty sure this will make @DietDrPepper a very happy camper this morning.,1,3
7.66033E+17,17/8/16 22:06,@SailorGo0on We're sorry about the spill but at least you got some cool pics!,0,2
7.66033E+17,17/8/16 22:05,@alix_miller17 You make us happy 2,1,8
7.66033E+17,17/8/16 22:05,"@madischaefer Been mood-changing since day 1   - We've got your back, Madi _Ù÷ä",1,6
7.66033E+17,17/8/16 22:03,@matt_same It really does take one to magical places doesn't it...,1,1
7.66033E+17,17/8/16 22:02,"@BiancaaQuiroz You speak the truth, B _ÙªÎ",0,0
7.66032E+17,17/8/16 21:58,@DaymonBlaine Fatima has got a nose for excellence _ÙÔÎ,2,12
7.66031E+17,17/8/16 21:58,@olivegreen126 We're glad you like! Check the full lineup and even make a weird #PickYourPepper GIF here: https://t.co/cPG2XvVCDN,0,0
7.66031E+17,17/8/16 21:57,@kaayladallas @menriquez020 Moises better come through...,1,1
7.66031E+17,17/8/16 21:56,"@EvanSalibi You're on a roll, Evan.",0,1
7.66031E+17,17/8/16 21:56,@EvanSalibi The accuracy _Ù÷â,0,0
7.66031E+17,17/8/16 21:56,"@AmzngSpiderMatt It was never our intention to let you down, Matt. Forgive us?",0,0
7.66031E+17,17/8/16 21:55,@Sopunkman If you like it then you should put a ring on it_ÙÕ,1,1
7.66031E+17,17/8/16 21:54,"@KellieNHill And you should be! Way to drink responsibly, Kellie _Ù÷ä",0,1
7.6603E+17,17/8/16 21:53,@ReptileClinton No you're wild,0,0
7.6603E+17,17/8/16 21:52,@emilyyf34 @gwenstefani We're down if she's down!,0,0
7.66002E+17,17/8/16 20:00,Things just got real _ÙÔÛ https://t.co/LBOLgrG0jM,78,227
7.65999E+17,17/8/16 19:49,@PiplupGoku @moldyclay Pizza scented things are never a bad thing...,1,2
7.65999E+17,17/8/16 19:48,@B_films Hey Brad! DM us when you can. We'd like to help you locate.,0,0
7.65999E+17,17/8/16 19:48,@The_Landonian *phew* May it treat your taste buds well _Ùª,0,2
7.65998E+17,17/8/16 19:46,@GarryTehKat When the Dr Pepper is _ÙÓÔ,0,0
7.65998E+17,17/8/16 19:45,@mildlyadorable We like the way you #PickYourPepper _Ù÷  But wait! There's more: https://t.co/cPG2XvVCDN,0,1
7.65998E+17,17/8/16 19:44,@justifiedarrow Hey there. We're very sorry to hear about this. Please DM us when you can - We'd like to address this for you.,0,0
7.65998E+17,17/8/16 19:43,"@LadyCheshire128 WHAT! This is awesome. We're proud, 100%. And feeling rather bubbly...",0,1
7.65997E+17,17/8/16 19:40,@Cxntest @iPxpa Gotta let 'em know,0,1
7.65997E+17,17/8/16 19:39,@moldyclay Tricks are our forte tbh _Ù÷,1,1
7.65995E+17,17/8/16 19:35,@AfricanRambo Hey Folly. What are you envisioning?,1,1
7.65995E+17,17/8/16 19:34,"@jadesquirrels Thanks for the love, Jade. We're sorry about your lonely can ‰÷_•ü  DM us when you can - We'd like to address this for you.",0,0
7.65947E+17,17/8/16 16:24,"@Baylaaay We've got your back, Baylee ‰_•ü",1,1
7.65947E+17,17/8/16 16:23,"@shlbwgnr You go, Trevor! #keeper",0,0
7.65947E+17,17/8/16 16:21,"@The_Landonian N‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛo‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ o‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛo‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ ‹Ûâ‹ÛÛ‹ÛÛ‹ÛÛ ‹Ûâ‹ÛÛ‹ÛÛ‹ÛÛ.‹ÛÛ‹ÛÛ‹ÛÛ.‹ÛÛ‹ÛÛ‹ÛÛ .‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ.",1,7
7.65947E+17,17/8/16 16:21,@__frvit @_zymera The magical duo^,0,1
7.65946E+17,17/8/16 16:20,@Trillyana @transcestual @Boxergohome Ilyana knows,2,5
7.65946E+17,17/8/16 16:19,@AgonyWuzHere #BFFs4life,0,2
7.65946E+17,17/8/16 16:18,"@countrygirl3421 We like the way you #PickYourPepper, Alexis _Ù÷  Check out the full lineup here: https://t.co/cPG2XvVCDN",0,0
7.65946E+17,17/8/16 16:17,@BigMc_Intyre That's magical. Happy Birthday Jordan _Ù_ö,1,6
7.65945E+17,17/8/16 16:15,@lMPLlClT Oh yes.,0,1
7.65944E+17,17/8/16 16:10,@xGuns_Up A ridiculous amount. View the full #PickYourPepper lineup here: https://t.co/cPG2XvVCDN _Ù÷_,0,0
7.65943E+17,17/8/16 16:08,@ilyxproud @wOwProud Let's all be BFFs!,1,1
7.65943E+17,17/8/16 16:07,@moldyclay It's so beautiful............,1,4
7.65942E+17,17/8/16 16:04,@beat_trees We like the way you #PickYourPepper _Ù÷ View the full lineup here: https://t.co/cPG2XvVCDN,0,0
7.65942E+17,17/8/16 16:03,@jofwise Can we call you Dr Pepper Lady too?,0,1
7.65941E+17,17/8/16 15:58,@wakeangel45440 @MaggieMimsy We're glad you like _Ù_ã  View the full #PickYourPepper lineup here: https://t.co/cPG2XvVCDN,0,2
7.65941E+17,17/8/16 15:57,"@NLAmyNielsen We like the way you think, Amy _Ù÷",0,0
7.65671E+17,16/8/16 22:04,@chowbelle Phew ‰÷¼•ü,0,0
7.6567E+17,16/8/16 22:03,@thatprettymfr We see what you're doing here _Ù÷,0,0
7.6567E+17,16/8/16 22:01,@PaytynCantrell _Ù_¬ GET THIS GIRL A DR PEPPER QUICK _Ù_¬,0,0
7.6567E+17,16/8/16 22:00,@chowbelle Did you save some for us? _Ù÷±,0,0
7.65667E+17,16/8/16 21:51,@brodicole We missed you while you were gone.,0,1
7.65667E+17,16/8/16 21:50,@NoahNCrowe 23 flavors of awesomeness right there. She's a keeper ‰_•ü,2,2
7.65667E+17,16/8/16 21:50,@AmbarCrizel _ÙÕ is where it's at!,0,1
7.65667E+17,16/8/16 21:49,@_yungbunny You float our boat _Ù_£,1,1
7.65667E+17,16/8/16 21:48,@KallyRowland You picked a good one #PickYourPepper,0,0
7.65667E+17,16/8/16 21:48,@BioJoe112 Thanks for letting us know what you've been craving. We'll be sure to let our product distribution team know.,0,0
7.65666E+17,16/8/16 21:45,@nicholas_dewalt Empty as a Dr Pepper can.,0,0
7.65666E+17,16/8/16 21:45,@msm427 We like the way you think.,0,1
7.65666E+17,16/8/16 21:44,@c8linrpxo Does that make us the rock to your roll? _Ù_Ó_Ù_÷,0,0
7.65665E+17,16/8/16 21:43,@97_derrick No0o0o0o0o0o0oo00o _Ù÷±,0,1
7.65665E+17,16/8/16 21:43,@MeMuddaFuckka We trust you. You're a Dr,0,1
7.65624E+17,16/8/16 19:00,@LinguiniThief Ayyyyy _Ù÷_,0,4
7.65624E+17,16/8/16 18:59,"@Red_657 We really wish you did too, Brady",0,0
7.65623E+17,16/8/16 18:56,@The_Smashter Where's your fairy godmother when you need her? _ÙÎÙ,1,1
7.65622E+17,16/8/16 18:52,"@spliced_ Looks like you're doing it right, Chris _Ù÷_",1,0
7.65622E+17,16/8/16 18:50,@JoJoTheModern We'll be waiting _Ù¥Ô,0,0
7.65622E+17,16/8/16 18:49,@2brothersbistro Thank you so much for this beautiful self portrait _Ù÷,2,3
7.65621E+17,16/8/16 18:48,@nicholas_dewalt No0o0o0oo0o0o0o0 _Ù÷±,0,0
7.65621E+17,16/8/16 18:47,@msm427 Is that the sun reflecting off the can? Or the sweet glow of delicious Dr Pepper?,1,1
7.65621E+17,16/8/16 18:47,@MLGCHICK3N You're doin' it right _Ù÷_,1,1
7.65621E+17,16/8/16 18:46,@C_R_O_Z_I_E_R Life is like a box of....Dr Pepper ‰_•ü,1,1
7.6562E+17,16/8/16 18:42,@claymac34 The beach + Dr Pepper = Match made in heaven,0,0
7.65619E+17,16/8/16 18:40,"@xtinabye        N‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛo‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ o‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛo‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ ‹Ûâ‹ÛÛ‹ÛÛ‹ÛÛ ‹Ûâ‹ÛÛ‹ÛÛ‹ÛÛ.‹ÛÛ‹ÛÛ‹ÛÛ.‹ÛÛ‹ÛÛ‹ÛÛ .‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ.",0,2
7.65619E+17,16/8/16 18:38,"@LuckyBama14 We're glad you found one of our #PickYourPepper labels, Tawnya ‰_•ü You can check them all out at https://t.co/cPG2XvVCDN",0,0
7.65579E+17,16/8/16 16:00,RT if you have an ice cold Dr Pepper in your hand rn #rollcall,185,213
7.65553E+17,16/8/16 14:19,@HauteCoutureDiv Sounds like a delicious combo.,1,2
7.65553E+17,16/8/16 14:17,@Artbrister Things happen for a reason! #PickYourPepper,0,1
7.65553E+17,16/8/16 14:17,@Allan___Guerra You get us as much as we get you.,1,1
7.65551E+17,16/8/16 14:10,@FloresAnnette75 @NessaMichelle64 Uhhmmm...best daughter ever? _Ù ,1,2
7.65551E+17,16/8/16 14:10,@texastiffanyann We'll be here when you get back.,0,1
7.65549E+17,16/8/16 14:02,@JohnnyVegas001 We literally couldn't agree with you more.,0,1
7.65548E+17,16/8/16 13:58,@MissVanilla88 Woo! Good find _Ùö,1,2
7.65548E+17,16/8/16 13:57,"@CMoore_News You're our fave, TBH _ÙÕã",0,1
7.65547E+17,16/8/16 13:55,"@ShelbEsplin N‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛo‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ o‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛo‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ ‹Ûâ‹ÛÛ‹ÛÛ‹ÛÛ ‹Ûâ‹ÛÛ‹ÛÛ‹ÛÛ.‹ÛÛ‹ÛÛ‹ÛÛ.‹ÛÛ‹ÛÛ‹ÛÛ .‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ.",1,3
7.65547E+17,16/8/16 13:53,"@ceekayy79 N‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛo‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ o‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛo‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ ‹Ûâ‹ÛÛ‹ÛÛ‹ÛÛ ‹Ûâ‹ÛÛ‹ÛÛ‹ÛÛ.‹ÛÛ‹ÛÛ‹ÛÛ.‹ÛÛ‹ÛÛ‹ÛÛ .‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ.",0,1
7.65547E+17,16/8/16 13:52,@tailorfields We're here for you when you need us most.,1,2
7.65547E+17,16/8/16 13:52,"@jdavisntn What can we say, we get you _Ù_£ #PickYourPepper",0,1
7.65547E+17,16/8/16 13:52,@JeremyJamesofTX Couldn't agree with you more!,0,0
7.65547E+17,16/8/16 13:51,@chaynes123 That _ÙÕ is lookin' delicious,0,0
7.65546E+17,16/8/16 13:50,"@Caseyatthebat1 If you need help finding it, please let us know how we can help!",0,0
7.65546E+17,16/8/16 13:47,@PopVinyls Those are our new #PickYourPepper labels!,0,0
7.65545E+17,16/8/16 13:47,"@budnlean Hi there - as we aren't currently producing Berries N Cream, we will take note of this increased demand for the flavor!",1,1
7.65545E+17,16/8/16 13:46,"@DtJRinzler _Ù÷_ Hey, what's goin' on?!",0,0
7.65545E+17,16/8/16 13:45,@craigtucker_3 Sounds like a a legit night in.,0,1
7.65545E+17,16/8/16 13:44,@iwillbelight_ Those are our new #PickYourPepper labels. Lots of fun and personable labels are available!,0,0
7.65312E+17,15/8/16 22:17,@Chelsea_Easley _Ù_¬ GET THIS GIRL A DR PEPPER ASAP _Ù_¬,1,6
7.65311E+17,15/8/16 22:15,@sensarue Don't make us blush _Ù÷_,1,0
7.65311E+17,15/8/16 22:14,@CodyFShorter Can they be our friends too?,0,1
7.6531E+17,15/8/16 22:10,"@mleecook Glad you're digging them, Mike! Check out all of the #PickYourPepper labels at https://t.co/cPG2XvVCDN",0,0
7.65309E+17,15/8/16 22:09,@falloutclarisa Dreams really do come true.,1,1
7.65309E+17,15/8/16 22:07,@blakelynicoleee Now that's what we call love.,1,4
7.65309E+17,15/8/16 22:06,@melissarose_33 Sounds amazing in this heat _Ù÷,0,1
7.65302E+17,15/8/16 21:39,@jdavisntn We like the way you #PickYourPepper _Ù÷ We bet there's a perfect one for her too: https://t.co/cPG2XvVCDN,0,0
7.65302E+17,15/8/16 21:38,@K_SoBeautiful Great call on the lemon _ÙÔÎ,0,0
7.65301E+17,15/8/16 21:37,@Fairyqueenn99 We're coming! Where you at?,0,1
7.653E+17,15/8/16 21:33,@dannyalexson Kim is #1,0,0
7.653E+17,15/8/16 21:31,"@ceekayy79     N‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ O‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛo‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ o‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛo‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ ‹Ûâ‹ÛÛ‹ÛÛ‹ÛÛ ‹Ûâ‹ÛÛ‹ÛÛ‹ÛÛ.‹ÛÛ‹ÛÛ‹ÛÛ.‹ÛÛ‹ÛÛ‹ÛÛ .‹ÛÛ‹ÛÛ‹ÛÛ‹ÛÛ.",0,0
7.653E+17,15/8/16 21:30,@RealRobGibson Those words are like magic to our ears ‰_•ü,0,1
7.65299E+17,15/8/16 21:29,@stevenburt He would definitely get a 5-star rating from us,0,0
7.65256E+17,15/8/16 18:36,"@BHunnid_ Ooh, that's savage on their part. We're sorry this happened, Breezus. We hope you pep up soon!",2,2
7.65255E+17,15/8/16 18:33,@attakai_10 We're in the business of making Mondays just a little bit more bearable _Ù÷ä,0,0
7.65255E+17,15/8/16 18:31,"@chellyyruee Welcome back, Chelly ‰_•ü",1,2
7.65254E+17,15/8/16 18:30,@AllisonAvery1 #priorities,1,2
7.65254E+17,15/8/16 18:30,@okay_amelia We're glad you like! See the full #PickYourPepper lineup and GIF engine here: https://t.co/cPG2XvVCDN,0,1
7.65254E+17,15/8/16 18:29,"@MorgSawyer You've got this, Morgan _ÙÕ» Gotta power through and #PepperUp",0,0
7.65254E+17,15/8/16 18:28,"@Artbrister Nice! Thanks for your hard work on this, Rob. They turned out awesome.",0,0
7.65253E+17,15/8/16 18:24,"@wildwadejr Sippin' in style. We see you, wildwade _Ù÷",1,2
7.65253E+17,15/8/16 18:23,@fruziajoseph We are #RelationshipGoals,2,1
7.65252E+17,15/8/16 18:22,"@RealRobGibson We like where your head is at, Rob_ÙÔ That sounds quite nice. Thanks for your feedback!",0,0
7.65252E+17,15/8/16 18:21,@JustinBurks13 You're welcome Princess John _ÙÔÔ,5,10
7.65251E+17,15/8/16 18:18,@robtswthrayguns We like the way you #PickYourPepper _Ù÷_ See the full lineup here: https://t.co/cPG2XvVCDN,0,1
7.65251E+17,15/8/16 18:16,@CMoore_News Nice! See the full #PickYourPepper lineup here: https://t.co/cPG2XvVCDN _Ù÷,0,0
7.64484E+17,13/8/16 15:30,"Don‰Ûªt be a party pooper, be a party Pepper _Ù_ä #WeekendWisdom",80,169
7.64217E+17,12/8/16 21:47,"@Abby_Epplett Happy birthday, Abby's dad!",0,1
7.64217E+17,12/8/16 21:47,"@HopeAlbert_ You know we love you back, Albert _Ù÷ä",1,1
7.64113E+17,12/8/16 14:53,"@fukWade Great call, Wolff _Ù÷ä",0,0
7.64112E+17,12/8/16 14:53,@FreyaUlrich Reunited and it feels so good _Ù_¦,0,0
7.64112E+17,12/8/16 14:52,@Jason_Evans73 Never forget!,0,1
7.64112E+17,12/8/16 14:51,@hpeerrrk1 #PickYourPepper perfection _Ù  More friday feelin' labels here: https://t.co/cPG2XvVCDN,0,0
7.64112E+17,12/8/16 14:50,"@Zach_Morgan12 It happens to the best of us. Keep your head up, it's Fridaaaaaay _Ù÷_",1,1
7.64111E+17,12/8/16 14:47,"@yoyogin @djkothari93 Happy birthday, stud_Ù_ö",1,0
7.64111E+17,12/8/16 14:47,@kaitlynnnlaw Bums. DM us if you need help locating!,1,1
7.64111E+17,12/8/16 14:46,@KissMy_Ash32194 We'd float in that river #justsayin,0,0
7.6411E+17,12/8/16 14:41,@jwhite4870 Mom isn't around. And it's Friday. Game on.,0,1
7.64109E+17,12/8/16 14:40,"@ThaShelbster Good luck out there, Shelbster.",0,1
7.64109E+17,12/8/16 14:38,"@yooo__e Things just get weirder, trust us... https://t.co/cPG2XvVCDN #PickYourPepper",1,2
7.64109E+17,12/8/16 14:37,@fiercetiger Oh he's out there... cutting down trees somewhere...,0,1
7.64108E+17,12/8/16 14:33,"@ampincivero We're glad you're feelin' better either way _ÙÔ Happy Friday, Ann!",1,0
7.64107E+17,12/8/16 14:32,"@mbird4522 You got this, Snoopy ‰Ï_",0,1
7.64107E+17,12/8/16 14:29,"@emma_pedraza_ #TrueLove Thanks for the shoutout, Emma _Ù÷_",1,1
7.64106E+17,12/8/16 14:27,"@MelissaSueRN @CrazyRxMan Same thoughts, Melissa.",0,2
7.64105E+17,12/8/16 14:22,@LadyCheshire128 #PickYourPepper bottles will only be available throughout this month! Get 'em while you can _Ù÷Â,0,1
7.64104E+17,12/8/16 14:19,@ThisIsPico Shout out to high school for teaching us important life lessons like this #DrPepperWithEverything,0,2
7.64104E+17,12/8/16 14:17,"@nealbowden We agree, 1000%. Dr Pepper is the whole list of weekend essentials _Ùª",1,2
7.64103E+17,12/8/16 14:16,@victoryinnam That is definitely something we can get behind #yum,1,1
7.64103E+17,12/8/16 14:15,@symptom77 You're welcome _ÙÕ,0,1
7.64103E+17,12/8/16 14:14,@HannahECarr24 Workplace goals = coworkers that provide Dr Pepper _ÙªÎ,0,0
7.64102E+17,12/8/16 14:12,"@mcflymick Truer words have never been spoken, Mick _ÙªÎ",1,2
7.63857E+17,11/8/16 21:59,@laurnicpres We like to think so _Ù÷_,0,1
7.63857E+17,11/8/16 21:59,"@tannis_weaver Don't be nervous, you got this! And we'll be here all along the way _Ù÷_",0,6
7.63857E+17,11/8/16 21:57,"@LadyCheshire128 That sounds awesome! Make sure to snap a pic and tag us when you're done, we'd love to see it!",0,1
7.63857E+17,11/8/16 21:56,@colorfulcolette You got any leftovers?,0,2
7.63856E+17,11/8/16 21:54,@mogsyrocks And your passion is our heartbeat _Ù÷,0,0
7.63856E+17,11/8/16 21:53,@ampincivero Sounds like a match made in heaven ‰_•ü,1,0
7.63856E+17,11/8/16 21:53,@itssjujuu Story of our lives _Ù÷Ï,1,1
7.63856E+17,11/8/16 21:52,@cassangel16 _Ù_¬ SOMEONE GET THE WOMAN A DR PEPPER ASAP!! _Ù_¬,0,0
