id,created_at,text,retweet_count,favorite_count
7.45E+17,21/6/16 15:56,.@Sprite brings back the #ObeyYourVerse campaign featuring some big names in hip-hop. https://t.co/hhPN8EyuMl https://t.co/Sl3mo93oMd,43,204
7.45E+17,21/6/16 14:29,"RT @CocaColaRacing: Refreshed from the off-week, here's a jammin @CokeMusic playlist by @RyanJNewman #ShareACoke https://t.co/uTCpyh7Ab1 ht‰Û_",39,0
7.45E+17,21/6/16 14:07,Photos: Selena Gomez Visits Coca-Cola HQ https://t.co/ZNN6nCvom7 #InternationalMusicDay https://t.co/d8CH5nv6iv,107,477
7.45E+17,21/6/16 2:46,@KitCarsonHamm Please call us so we can assist you.  1-800-438-2653.  Thanks!,0,0
7.45E+17,21/6/16 2:39,"@jessietn Sorry to hear that. We‰Ûªd like to get more info. Plz call 800-438-2653,Mo-Fr,9AM-7PM EST &amp; share ref #8005817682. Thank you!",0,0
7.45E+17,20/6/16 23:14,"@america_12_conf So, did it do the trick?",0,1
7.45E+17,20/6/16 20:03,@mauchao Thanks for letting us know! All fixed.,0,2
7.45E+17,20/6/16 19:48,7 Water Parks Making a Splash This Summer https://t.co/BcCpxEXX7q #FirstDayOfSummer https://t.co/eKlWAU4pmY,40,167
7.45E+17,20/6/16 19:05,The Coca-Cola Foundation is awarding $50K to programs benefitting Westside ATL communities. https://t.co/xi70uMx4fP https://t.co/kI4SK8ZJQX,35,139
7.45E+17,20/6/16 18:55,#ShareaCoke and a Song: Summer Campaign to Feature Lyrics on Packaging https://t.co/qHAv3cYqnc https://t.co/s3kl0xMDit,54,131
7.45E+17,20/6/16 15:57,4 Scientifically Backed Ways to Get More Done This Summer (at Work) https://t.co/0E8wSdnwKz https://t.co/EUWCy1Yyky,23,89
7.45E+17,20/6/16 14:44,Long live the King! @Sprite honors Lebron James‰Ûª big win with a can of his own. https://t.co/EkShKuYWSc #daptheking https://t.co/NjF2IMvp0j,118,271
7.45E+17,20/6/16 13:53,5 Tips for Taking Awesome Summer Travel Photos from photog @ScottKelby https://t.co/6mXkj76LpG #FirstDayOfSummer https://t.co/RGD1nGRdNj,73,301
7.45E+17,19/6/16 20:59,"""Embrace the rain."" How this advice changed @JordanSpieth's new ad for @CocaCola https://t.co/f3CavJEBIx https://t.co/nWGn34035n",30,166
7.45E+17,19/6/16 17:44,.@HumphrySlocombe reinvents the Coke Float https://t.co/9J1Xe1Ldwn https://t.co/AU35Yu1sWR,99,485
7.45E+17,19/6/16 16:52,Watch: Minute Maid gave this single dad the #FatherDay gift of a lifetime https://t.co/fhhBoSShFL https://t.co/HgmIROFnul,42,210
7.44E+17,18/6/16 13:17,"@djarum We‰Ûªd like to help you.  Please call us at (800) GET-COKE, Mon-Fri, 9a-7p EST.  Thanks for reaching out!",1,2
7.44E+17,17/6/16 20:19,10 Cutting-Edge Coca-Cola Offices Around the World (photo gallery) https://t.co/NYS2bIGBFA https://t.co/TxxezMYw7z,123,276
7.44E+17,17/6/16 20:12,Watch Coke marketers discuss 3 new #TasteTheFeeling ads https://t.co/qGJhE7R9C4 https://t.co/RpC0L93oCt,154,193
7.44E+17,17/6/16 16:09,Honor Thy Father (Cheaply): 7 DIY Gifts for Dad https://t.co/s3ltRINzoX https://t.co/cvndXb65sM,209,431
7.44E+17,17/6/16 15:46,RT @CocaColaRacing: Who's ready for the wkd? @TonyStewart is with this rockin' @CokeMusic playlist: https://t.co/uTCpyh7Ab1 #ShareaCoke htt‰Û_,102,0
7.44E+17,17/6/16 1:00,Are you following #CopaCocaCola? See how we're celebrating 100 years of #CopaAmerica ‰ÛÒ https://t.co/7MGyUhxk0b https://t.co/mSPv9VpQ3C,29,115
7.44E+17,17/6/16 0:03,.@Sprite unveils 16 cans feat. lyrics from @2Pac @MissyElliott &amp; @JColeNC ‰ÛÒhttps://t.co/hhPN8EyuMl #ObeyYourVerse https://t.co/gu3usVqxhy,31,58
7.44E+17,16/6/16 23:45,"@bobleader Hi Bob! The closest retailers carrying it are over 40 miles away. Try our product locator, https://t.co/f8lOWUKL75 to see.",2,1
7.44E+17,16/6/16 23:35,"@gmeberl8 Sorry! Other than the World of Coca-Cola, it isn't available here in the U.S.",1,1
7.44E+17,16/6/16 22:57,"Coca-Cola opens flagship @EKOCENTER site in Rwanda providing Internet, purified water &amp; more https://t.co/mptB8SWJHU https://t.co/Vvh6HO21c9",43,104
7.44E+17,16/6/16 21:17,@PlzStayandPlay Hi. We like the idea of adding more choices! We'll keep you posted on anything that changes. Thanks for your suggestion!,1,2
7.44E+17,16/6/16 20:23,"@PlzStayandPlay Thanks for being a fan. Though it‰Ûªs not available, we‰Ûªll share your interest in a bottle/can version of Coca-Cola Grape.",1,1
7.44E+17,16/6/16 19:37,"Now #thatsgold! Amazing shot of @AllieMarieEvans, one of talented Coke influencers running with the #OlympicFlame https://t.co/vxJJoWhHu2",19,49
7.44E+17,16/6/16 19:27,"@bobleader Thanks for reaching out! Coke Life is available in most larger retailers, as well as online via Amazon.",1,1
7.44E+17,16/6/16 17:49,"Join our #WEFLatam2016 convo with @GlobalShapers tomorrow, 6/17. Tweet using #ShapeCocaCola to join! https://t.co/jIZ0Z1Xhp6",143,279
7.43E+17,16/6/16 17:28,RT @CokeSoccer: Our nation! Our team! Show your love and cheer on #USMNT at the Quarter-Finals with a Coke! #CopaCocaCola #IBelieve https:/‰Û_,64,0
7.43E+17,16/6/16 17:03,@Brittney_Lea Please contact us at 800 GET-COKE Mon-Fri 9a-7p EST. Provide Reference # 8005806335 for assistance. Thanks for reaching out!,1,0
7.43E+17,16/6/16 16:45,"@Thewobby4 Hi, Robert. Visit https://t.co/DCoLpKjPgz,  where you can submit suggestions to be considered. Thanks for being a fan!",1,0
7.43E+17,16/6/16 16:21,The story of how @JordanSpieth's debut @CocaCola ad almost didn‰Ûªt happen... https://t.co/LkgVmVdcaF #TasteTheFeeling https://t.co/z55tiuKElJ,42,142
7.43E+17,15/6/16 21:53,"RT @AACSB: Thanks to @NYSE, @CocaColaCo &amp; all our other partners for celebrating our Centennial Anniversary with us yesterday! https://t.co‰Û_",60,0
7.43E+17,15/6/16 21:44,Coca-Cola Chief People Officer joins fellow leaders to salute @AACSB centennial at @NYSE: https://t.co/thH9t3ZQEn https://t.co/z6dbpP0mIb,62,202
7.43E+17,15/6/16 19:23,Celebrate #LGBTPrideMonth with an incredible @CokeMusic playlist created by @teganandsara _Ù__ https://t.co/da2TZYSr7n https://t.co/J4jSyZe0UF,141,447
7.43E+17,14/6/16 1:00,@DaMangoSentinel Hi Jordan. Be sure to check in at https://t.co/Hjnbg4nset,3,2
7.42E+17,13/6/16 23:11,@JJBittings We would like to look into this further. Please share some more details about it at: https://t.co/uupLqBtxsJ  Thank you.,3,2
7.42E+17,12/6/16 23:51,@marie_bear Sorry to hear that. Please share contact us with more details at gbcic@coca-cola.com or phone number 0800 22 77 11. Thank you.,3,1
7.42E+17,12/6/16 19:51,"@RizzieEclipse29 Hi, Anthony. We‰Ûªre bummed Ecto Cooler is difficult to find. Check in at https://t.co/Hjnbg4nset for a list of retailers.",4,2
7.42E+17,12/6/16 15:54,"@obiemaroon Hi, Chris. Contact us at 800 GET-COKE Mon-Fri 9a-7p EST. Use Reference # 8005792278 for assistance. Thanks for reaching out!",2,1
7.42E+17,12/6/16 0:10,"@Mike001100 Hi, Mike- we‰Ûªre bummed you haven‰Ûªt been able to find Ecto Cooler. Check in at https://t.co/Hjnbg4nset for a list of retailers.",3,1
7.42E+17,11/6/16 22:45,@MasterMediaMind Hi- the optimum taste date should be located around the neck of the bottles.,2,0
7.42E+17,11/6/16 20:00,These superfans show why you should never underestimate the power of Hi-C @Ectocooler: https://t.co/8OrRTopvOs https://t.co/uhoLiBIyl0,27,103
7.42E+17,11/6/16 17:17,Meet the ‰Û÷expert voice‰Ûª behind Coca-Cola‰Ûªs @UEFAEURO campaign: https://t.co/VW4ayYhtmu #EURO2016 https://t.co/DJzcclcOxv,27,113
7.42E+17,11/6/16 15:56,@ReachBackGetIt Please visit our Sponsorship page for guidance on submitting your request: https://t.co/AzhozFqSFI.  Best wishes!,2,2
7.41E+17,10/6/16 21:56,Get all the facts and figures on this summer's @UEFA #EURO2016 tournament here: https://t.co/KNnYgjNuEp https://t.co/9PcRJSA4P0,46,165
7.41E+17,10/6/16 20:54,RT @teganandsara: Hear some of our fave LGBTQ artists @TheMagFields @SethBogartOK @matsoR + more on our @Spotify @CokeMusic playlist! https‰Û_,79,0
7.41E+17,10/6/16 18:03,"@a1carpentr Thank you for reaching out, David.  We are passing along your comments to the appropriate management.",4,3
7.41E+17,10/6/16 15:21,"It's #IcedTeaDay, sip on something scrumptious! Try a @GoldPeak cranberry iced tea mocktail: https://t.co/oIMSqepILW https://t.co/1KG2F35TAH",156,451
7.41E+17,9/6/16 21:53,Coke employees worked to bring their colleague home safely after the Brussels bombings: https://t.co/Tw40cOhLZN https://t.co/aAnhqsxdwS,48,148
7.41E+17,9/6/16 20:38,What's for dinner? Coca-Cola barbecued ham. You can try it too with this recipe: https://t.co/EPHRAtpPtw https://t.co/tAZjrIF1Lv,70,199
7.41E+17,9/6/16 18:53,@justinpstephens We‰Ûªre bummed you haven‰Ûªt been able to find Ecto Cooler.  Check in at https://t.co/Hjnbg4nset for a list of retailers.,2,1
7.41E+17,9/6/16 17:35,"Take a peek at how @CokeCCBCC gives Coca-Cola history new life, one mural at time: https://t.co/irEl6i4X8H #TBT https://t.co/BkDc7StG5h",135,414
7.41E+17,9/6/16 1:00,Has tipping hit a tipping point? Here's why more restaurants are going gratuity-free https://t.co/vzubwyBPwK https://t.co/yZ1M3lf7ia,48,119
7.41E+17,8/6/16 21:08,5 minor league #baseball parks to check out this summer: https://t.co/m3x5yNSJ7Y https://t.co/QyQcJRvcBR,65,258
7.41E+17,8/6/16 16:45,"@dct2pt0 So sorry.  If you're having trouble finding it in stores, you can always buy  it online: https://t.co/Hjnbg4nset.  Hope this helps.",1,4
7.41E+17,8/6/16 15:50,17 Coca-Cola fans reminisce about a special time with their besties https://t.co/IQTTGwhTWQ #NationalBestFriendsDay https://t.co/mjpVPVZxzF,95,329
7.41E+17,8/6/16 14:40,The slime-green goodness is back! Hi-C @Ectocooler returns ahead of #Ghostbusters remake: https://t.co/MynqxQjJH0 https://t.co/gLQdSIsTTB,76,212
7.40E+17,8/6/16 1:30,The tweet that sparked a love affair between @CokeMusic and @HighDiveHeart... https://t.co/7tgj5EbO5x https://t.co/dBbAYChta3,40,129
7.40E+17,8/6/16 0:54,#CopaCocaCola celebrates 100 years of #CopaAmerica with a new video you can watch here: https://t.co/ZotfbAc5Fi https://t.co/lddQgJj2IB,42,142
7.40E+17,7/6/16 18:05,Calling all @GlobalShapers! Coca-Cola launches 2016 Shaping a Better Future Grant Challenge: https://t.co/2tWkY57F4U https://t.co/uvkQsbOc2B,55,153
7.40E+17,7/6/16 16:50,@freecoffey @ccfreestyle machines have 100+ drink options and we like the idea to add more! You can visit: https://t.co/hiSlG2P7Bj,1,2
7.40E+17,7/6/16 14:48,"A look at why 280,000+ teachers across the U.S. use crowdfunding sites for classroom items https://t.co/A87VWSdnvM https://t.co/vR7i4nUALD",82,279
7.40E+17,7/6/16 13:26,@MakoPanjavidze Thank you for reaching out to us Mako. You can share the details at: https://t.co/uupLqBtxsJ,2,6
7.40E+17,7/6/16 1:16,RT @CokeMusic: LIVE on #Periscope: @HighDiveHeart at Eddie's Attic - Atlanta! https://t.co/WN8KqzUR4X,20,0
7.40E+17,6/6/16 21:24,@BunderscoreT We good like that ;),2,4
7.40E+17,6/6/16 19:52,"RT @HighDiveHeart: Thank YOU @CokeMusic @CocaCola for this INCREDIBLE article about #Vintage! Honored to be working with you all!!https:/‰Û_",11,0
7.40E+17,6/6/16 17:53,"RT @CokeMusic: Celebrate #LGBTPrideMonth with an incredible playlist from @teganandsara!https://t.co/45bmfhMv8u https://t.co/WyV8huB5BH",182,0
7.40E+17,6/6/16 16:09,Find out how The Coca-Cola Foundation aims to help reignite Greek entrepreneurial spirit https://t.co/PsQa56TRDA https://t.co/13sOeptRzM,95,322
7.40E+17,5/6/16 22:39,"To commemorate #WorldEnvironmentDay, we're sharing water expert insights &amp; water-saving tips https://t.co/aDICjKzmOu https://t.co/fGfqbBtl8q",110,300
7.39E+17,5/6/16 14:55,@OgbaObasi Send us a message with more details and be sure to include your Country here: https://t.co/GYdxs3trlx and we'll follow up.,2,2
7.39E+17,5/6/16 14:51,"@RazielKaine We‰Ûªd like to help you.  Please call us at (800) GET-COKE, Mon-Fri, 9a-7p EST.  Thanks for reaching out!",2,2
7.39E+17,5/6/16 14:40,@SinglesM11 Sorry about that!  Try this link: https://t.co/OQpfbfKD9j.  Thanks!,1,2
7.39E+17,5/6/16 2:15,@blesadtopsy Sure!  We're glad to follow back.,0,5
7.39E+17,5/6/16 2:09,@Big_Boro Awww....  that's so sweet.  Thanks!,2,7
7.39E+17,4/6/16 21:52,"@bsutcomgrad09 Hi, John! Ecto Cooler will be available at retailers nationwide starting May 30. The 11.5 oz can will also be at Cinemark.",1,4
7.39E+17,4/6/16 16:37,100 years of #CopaAmerica! Coca-Cola sponsors soccer tournament's first U.S. event https://t.co/SUkw5wyFqc https://t.co/G8LH06AYNI,49,128
7.39E+17,4/6/16 15:50,@SinglesM11 Hi! Feel free to use our product locator:  https://t.co/f8lOWUKL75   .  Best wishes!,2,3
7.39E+17,3/6/16 21:55,.@teganandsara celebrate #LGBTPrideMonth with a @CokeMusic Spotify playlist! Listen here: https://t.co/TyoGa0vNl8 _Ù__ https://t.co/XjkoNrobQx,99,306
7.39E+17,3/6/16 19:31,.@SouthwestAir + @CocaCola connect travelers through virtual experience https://t.co/lIGFNuNAgw #NonstopMusicMoments https://t.co/DH0aHjLcdf,51,148
7.39E+17,3/6/16 18:07,"@a1carpentr Hi, David. Thanks for reaching out. Please contact the Ethics Hotline at  1-800-437-0054 for assistance.",0,2
7.39E+17,3/6/16 16:17,@DHurray Awww.... thanks for the love!,0,4
7.39E+17,3/6/16 15:56,RT @the_USO: #TBT to #CocaCola600 celebrating the USO's 75th &amp; our 75-year partnership w/ @CocaColaCo: https://t.co/RSKkHFscFm https://t.co‰Û_,21,0
7.39E+17,3/6/16 15:53,RT @CocaCola: There‰Ûªs a Coke and a Song for every soccer moment. This one‰Ûªs for the ‰Ûª94 #USMNT team. #TBT #COPA100 #USAvCOL https://t.co/Cb‰Û_,103,0
7.39E+17,3/6/16 15:34,"It‰Ûªs hard to resist a donut, especially one made with Coca-Cola cake... https://t.co/CuwjTtt3tT #NationalDonutDay https://t.co/LAF1mAgvYU",193,619
7.39E+17,3/6/16 14:01,"@therealdavjames Hi, David. Please contact us via https://t.co/uupLqBtxsJ and provide Reference # 8005769054. Thanks for reaching out!",1,4
7.39E+17,3/6/16 1:15,Remembering former @PepsiCo Chairman and CEO and soft drink industry legend Roger Enrico: https://t.co/7MVrH5qSR9 https://t.co/4oi9elUdUW,57,153
7.39E+17,2/6/16 23:14,RT @CokeMusic: LIVE on #Periscope: SafetySuit #AloftLive #ShareACoke https://t.co/jUMBViOdos,35,0
7.39E+17,2/6/16 22:46,One @GlobalShapers member reflects on her #WEFAfrica2016 experience learning about youth empowerment in action: https://t.co/6aH63sAyG7,17,41
7.38E+17,2/6/16 20:07,RT @CokeMusic: Tune in at 7 PM ET and catch @SafetySuit take over our @periscopeco channel for an exclusive performance and Q/A!,21,0
7.38E+17,2/6/16 17:52,"Going once, going twice... Go behind the bidding at a Coca-Cola memorabilia auction https://t.co/9saPWl6eLH https://t.co/Sq9yJ5j7Zx",110,312
7.38E+17,2/6/16 15:42,@david_atika Hi! Please contact our office directly via Tel No: +254727093444 or Email: consumercare@coca-cola.com .   Best wishes!,0,1
7.38E+17,2/6/16 15:39,@DonnetteHulsey Very cute!  Thanks for sharing.,0,2
7.38E+17,2/6/16 14:03,100 Days at Coke: Inside the life of a Coca-Cola Australia Social Strategist https://t.co/BFN5no0GUr https://t.co/Ib1YbDOe6v,96,438
7.38E+17,2/6/16 0:39,@randyprynx Hi!  You can check our locator to find a Coca-Cola Freestyle near you: https://t.co/5pOK9aQRqf.,1,2
7.38E+17,1/6/16 21:29,"How a Coca-Cola Scholarship Program has helped 3,200+ first-gen college students succeed: https://t.co/dInBqmjjAa https://t.co/LbC1tYWzZ3",53,143
7.38E+17,1/6/16 17:31,.@CocaColaCo &amp; Coca-Cola FEMSA to acquire AdeS soy-based beverage business from @Unilever: https://t.co/KxXYmfQKRH https://t.co/1SEUu1ffUf,77,171
7.38E+17,1/6/16 16:43,"@hippiosauro Pls upload your resume to https://t.co/n8pb8z5H64 -- If your skill sets match our needs, you will be contacted. Best wishes!",0,2
7.38E+17,1/6/16 15:54,Meet Cobot ‰ÛÒ  A mobile Coca-Cola vending machine that dispenses drinks and a side of smiles https://t.co/NhfEW0lUfC https://t.co/06nWz62SdG,131,479
7.38E+17,1/6/16 14:58,"Before stardom, Mexican soccer phenom Jesus ‰Û÷Tecacito‰Ûª Corona was #JustAKidFrom Hermosillo https://t.co/UwY9zRLSu8 https://t.co/8JkQeCSaSx",86,235
7.38E+17,1/6/16 13:48,@joncody98 Awww... thanks for the patriotic love!,0,1
7.38E+17,1/6/16 13:38,@saheedlawal0234 We don't have enough space to send all the info via twitter.  Please contact us via our link: https://t.co/GYdxs3trlx .,0,2
7.38E+17,1/6/16 12:46,@mjmpgh Hi Matt. We are happy to  help. We would suggest checking https://t.co/YCeVBdI21m  Thank you for your interest.,0,2
7.38E+17,1/6/16 11:54,"@eclecticjen While we don't have any recommendations, we thank you for sharing the photo with us.  Have a great day!",0,0
7.38E+17,1/6/16 11:51,"@TruesdellClass Hi  Mrs. Truesdell, we would love to be of assistance.  Unfortunately, we are unable to do so.  Thank you for asking.",0,1
7.38E+17,31/5/16 22:05,Go behind the scenes with the leader of the Coca-Cola #UEFA EURO 2016‰ã¢ team: https://t.co/tDaf5w0sjo #OutOfOffice https://t.co/pST8RQVVRs,21,71
7.38E+17,31/5/16 21:03,RT @Rio2016_en: Just #100days until the @Paralympics in Rio. Will you be there? https://t.co/aaIrnZrwz7 #RoadToRio https://t.co/5wOrwObZmj,93,0
7.38E+17,31/5/16 18:52,"""Sustainable development goals need us ‰ÛÒ Yes, us, the private sector,"" @BeaperezBea: https://t.co/t2oKm6qzuC https://t.co/GvYKsyYXxb",47,127
7.38E+17,31/5/16 16:07,Avoid the 'summer slump' with 4 scientifically backed ways to get work done this summer https://t.co/MycXZRmC5o https://t.co/4rr3adY6TJ,87,300
7.38E+17,31/5/16 12:07,"Q&amp;A with Sol Daurella, chairman of the new Coca-Cola European Partners: https://t.co/th60p1EqoL https://t.co/mSRc5DcxrN",122,505
7.37E+17,30/5/16 17:44,Treat yourself with a reinvented Coke Float made with @humphryslocombe's ice cream: https://t.co/wqvCQejOUo https://t.co/lZLXoo6Jlp,118,379
7.37E+17,30/5/16 16:14,"Coca-Cola, GIs and the @the_USO... A look at a 75-year partnership: https://t.co/MrNrhfWLBu #MemorialDay2016 https://t.co/jvmFSKVHXG",149,388
7.37E+17,30/5/16 15:57,RT @DanicaPatrick: Almost time to race! #ShareaCoke https://t.co/PdIlb9ePcw,270,0
7.37E+17,30/5/16 13:48,@cansino76 Please send us a DM with more information so we can look into this.  Thanks!,0,4
7.37E+17,30/5/16 0:16,@ImPaganMin Please contact us at 0800 22 77 11 Option 1 M-F 9-5 so we can assist you.  Thanks for reaching out.,2,1
7.37E+17,29/5/16 21:45,@saheedlawal0234 We're sorry to hear about this.  Contact us our offices in Nigeria,2,1
7.37E+17,29/5/16 20:30,"Coke honors U.S. Service Members &amp; @the_USO with #CocaCola600 kiosks, patriotic cans and... https://t.co/4Hxvy93EEV https://t.co/R8gLLh4IYt",146,331
7.37E+17,29/5/16 17:00,This mansion turned museum holds 75 yrs of history between Coke employee's family &amp; @the_USO https://t.co/yVOHOOYbqK https://t.co/euadIIxv5M,112,370
7.37E+17,29/5/16 15:58,Host a cookout to remember with tips from @chefgarvin and a @GoldPeak Tea BBQ sauce recipe: https://t.co/bev56ut6Sb https://t.co/L3025rE3GU,57,166
7.37E+17,29/5/16 0:39,"@LynnscentM Hi! Internships can be found in the careers section of our Web site, https://t.co/n8pb8z5H64.",3,3
7.37E+17,28/5/16 21:30,Take food pics like a pro on your smartphone with these 6 tips: https://t.co/WYcmUDhTiT https://t.co/gk8sexFrOl,70,158
7.37E+17,28/5/16 20:00,Celebrate #HamburgerDay with @JamiePurviance's Bronco Burger and Cherry Coke BBQ Sauce https://t.co/z1OIYNiVmc https://t.co/T9n5UkKUr2,82,242
7.37E+17,28/5/16 18:46,"With wedding season in full force, we're taking a look at #CocaCola inspired marital moments https://t.co/3nSaycg9hN https://t.co/6DAMWaloFW",53,211
7.37E+17,28/5/16 17:20,#ICYMI: Check out Coke Journey's 5 top stories from this past week! https://t.co/8oUc30z0ro https://t.co/uoB7lsmt0Z,63,268
7.37E+17,28/5/16 14:52,@PeppeSylvia Hey! it's been out. Send us your zip and we'll let you know where you can find it.,1,2
7.37E+17,28/5/16 14:47,@tarigrajkhan Hi.  Pls  send us additional details along with your contact information via our link: https://t.co/GYdxs3trlx.,1,2
7.36E+17,28/5/16 0:06,@TURYAHEBWALAWR1 Hi! Please upload your resume to https://t.co/n8pb8z5H64 .,2,3
7.36E+17,28/5/16 0:01,@MOdiamond2 Hi. You can find sponsorship guidelines along with an application here:  https://t.co/AzhozFqSFI.,3,4
7.36E+17,27/5/16 19:00,Perfect the art of barbecuing inside your home with this #CocaCola BBQ chicken recipe: https://t.co/8T3spZa3T6 https://t.co/JlXiVHo856,236,495
7.36E+17,27/5/16 17:00,The show must (not) go on! The untold story of Coke and an ill-fated 1976 Broadway musical https://t.co/CkUEsnyCyI https://t.co/zb0hiJtsQL,42,117
7.36E+17,27/5/16 16:48,@DougR161 We love your love!  Thanks for sharing.,0,1
7.36E+17,27/5/16 16:46,@RelanBag Thanks for the love!,0,2
7.36E+17,27/5/16 0:09,Coca-Cola salutes U.S. Service Members and @the_USO's 75th anniversary with patriotic cans: https://t.co/pQIvqDDL7v https://t.co/vyWeGClHqR,231,491
7.36E+17,26/5/16 22:55,@TerriB63 Send a message to us here: https://t.co/GYdxs3trlx with your zip code and we‰Ûªll check for stores in your area.,1,2
7.36E+17,26/5/16 21:48,Coke CEO @MuhtarKent tops @AudelissPeople's 2016 UPstanding Executive Power List https://t.co/93tuO5jxxH https://t.co/YaXO0Jzy81,28,66
7.36E+17,26/5/16 19:30,Painters breathe new life into historic @CocaCola murals &amp; their Southern hometowns... https://t.co/zVp22c9VSm #TBT https://t.co/M8mioDnBYy,140,447
7.36E+17,26/5/16 18:33,"@Arixoxo0987 Thanks for checking with us. You can search for ""Coca-Cola Emoji"" in your App Store. Enjoy!",3,2
7.36E+17,26/5/16 13:57,@randyprynx Wow -- we love being loved by you.  Thanks for sharing!,2,2
7.36E+17,26/5/16 1:59,Major bottler Arca Continental to join U.S. Coca-Cola system through new agreements. More: https://t.co/4pI6RWkNBj https://t.co/9ir8cYcsDo,71,213
7.36E+17,26/5/16 1:00,Staying cool has never looked this hot! @adidas + @CocaCola unveil ClimaCool shoe collab: https://t.co/VeRRudyhAW https://t.co/iKwtHsKwr3,73,192
7.36E+17,25/5/16 20:33,@blueiis8764 Hi Carrie. The full list of lyrics is available on https://t.co/g14e4WW3qi.,2,4
7.36E+17,25/5/16 19:25,RT @CokeCCBCC: ‰Û÷Ghost Signs‰Ûª Reborn: Restored Coca-Cola Murals Refresh Southern Downtowns https://t.co/KZ17ayB7bX,8,0
7.36E+17,25/5/16 17:48,Coca-Cola marks 15 years of support for new talent in the restaurant &amp; foodservice industry: https://t.co/ZtwSDnb7LN https://t.co/LFQow8Mhh2,65,192
7.36E+17,25/5/16 16:49,@zneuzity Can you send us a direct message with more info about what you‰Ûªre interested in and provide some details about your location?,2,0
7.35E+17,25/5/16 15:03,"Meet Cobot, a mobile Coca-Cola vending machine that dispenses drinks and smiles... https://t.co/aTwAVWa3Tn https://t.co/9vD0e3Ihde",176,465
7.35E+17,24/5/16 22:17,"Our ""Brotherly Love"" video seemed fitting today... #BrothersDay #TasteTheFeelinghttps://t.co/zZG4i4FScq",93,177
7.35E+17,24/5/16 21:58,"Avoid the ""summer slump"" with 4 scientifically backed ways to get more done (at work): https://t.co/11UTkE5kcn https://t.co/bvoC03iWHP",26,114
7.35E+17,24/5/16 16:00,.@humphryslocombe reinvented the Coke Float with this signature topping... https://t.co/sdR681SzVt https://t.co/kvCl6HxeQs,68,293
7.35E+17,24/5/16 12:01,7 Qs with President &amp; COO James Quincey on Coke‰Ûªs new int'l structure &amp; leadership moves https://t.co/81HW78O92D https://t.co/3B1uCihFpQ,88,307
7.35E+17,24/5/16 11:55,"Announcing new int'l structure to better align with bottling footprint, promote key leaders: https://t.co/Iip1y7yttC https://t.co/6BMSoYadLL",100,322
7.35E+17,24/5/16 1:51,See what happened when the inventor of Coca-Cola visited the Coke HQ for the first time: https://t.co/WhnKXm6xQz https://t.co/AKGTDLZoPr,67,212
7.35E+17,23/5/16 20:37,RT @CokeEsports: Check out our collectible Overwatch cups only at Overwatch Launch Celebrations. For tickets: https://t.co/ZeguYyOD4P https‰Û_,309,0
7.35E+17,23/5/16 17:09,Eating out with others? See how Coke's new app @BillBossapp helps split your group bill: https://t.co/4MvTggtJXS https://t.co/L4e4gMMUly,66,249
7.35E+17,23/5/16 15:19,"2,000+ women entrepreneurs in India bring neighborhoods together at local 'Splash Bars' https://t.co/pmFdD1WmoM https://t.co/EEDAH7pi5k",126,407
7.35E+17,23/5/16 13:40,"@BabaJotwani Thanks for sharing the Coca-Cola love, Karan!",2,2
7.34E+17,22/5/16 18:57,"Record, remix, relax! @WHotels and @CocaCola unveil private music studios in Bali: https://t.co/JltFNlpwIW https://t.co/96nHSEw2mc",144,500
7.34E+17,22/5/16 18:37,"@suetelli Hi Sue, We're happy to pass along your request. You may contact our office at  0800 22 7711 for more information.",2,3
7.34E+17,22/5/16 16:58,@boitumelothubag Thank you for your interest. You can find sponsorship guidelines along with an application here: https://t.co/AzhozFqSFI,2,1
7.34E+17,22/5/16 16:44,@aidoo_aidooa You can find sponsorship guidelines along with an application here: https://t.co/AzhozFqSFI,2,1
7.34E+17,22/5/16 16:41,"@sanjaync2011 Thanks for your question, Sanjay.  New products are being considered all the time.  Be on the lookout.",1,1
7.34E+17,21/5/16 21:00,A honeymoon in Italy turned into a baseball offer this author couldn't refuse... https://t.co/BjCGeoRCwX https://t.co/8hUtozDBpR,32,94
7.34E+17,21/5/16 18:30,Find out how you can get your feet into these @adidas &amp; @CocaCola ClimaCool shoes: https://t.co/uagXifTgBJ https://t.co/sL7k234yx7,38,126
7.34E+17,21/5/16 16:18,.@KingofPops helped us celebrate 130 years with special Coke Float pops! Try the recipe here https://t.co/wuEDiiMJsX https://t.co/VxoaGawAVn,88,278
7.34E+17,21/5/16 15:42,@SewellTrevor Send a message to us here: https://t.co/GYdxs3trlx with your zip code and we‰Ûªll check for stores in your area. Thanks!,1,3
7.34E+17,21/5/16 13:53,"@AmberOToole Amber, the Coca-Cola Freestyle version of Barq's is caffeine free.  All other versions do contain caffeine. We hope that helps!",1,1
7.34E+17,21/5/16 2:39,@ascherme81 We'd like to look into this. Pls send us details and your contact info via: https://t.co/GYdxs3trlx and we'll get back to you.,1,1
7.34E+17,21/5/16 2:13,@mcnamee_andrew Contractual agreements w our ad agencies&amp;the talent prohibit the release of an artist's identity w/out their prior consent.,1,0
7.34E+17,21/5/16 0:40,@ascherme81 Hi! Where did you find these magical cans of Coca-Cola -- in which country?,1,0
7.34E+17,21/5/16 0:25,@FarTinsman Awww... thanks for the love!,1,0
